16
-1	-1	2	3	-1	-1	-1	-1	-1	7	-1	9	-1	-1	-1	12
16	-1	-1	14	6	1	-1	15	-1	-1	4	13	-1	-1	-1	-1
-1	-1	-1	12	3	-1	-1	-1	15	-1	-1	-1	-1	2	-1	16
-1	-1	11	-1	7	-1	-1	-1	-1	-1	-1	-1	13	4	1	-1
-1	-1	9	-1	-1	-1	3	-1	-1	15	14	-1	5	-1	12	-1
-1	-1	-1	-1	15	-1	-1	9	-1	-1	3	-1	-1	-1	-1	-1
-1	-1	-1	15	2	-1	13	7	4	-1	16	1	10	-1	9	-1
4	-1	3	-1	14	12	11	6	9	5	8	-1	-1	-1	13	15
-1	3	4	-1	9	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	-1	-1	-1	-1	-1	-1	-1	14	-1	13	15	-1	-1	-1	-1
-1	-1	16	-1	-1	-1	-1	8	10	12	-1	11	4	1	-1	2
-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	5	7	-1
-1	-1	-1	-1	10	14	-1	-1	-1	-1	12	5	-1	-1	16	-1
9	-1	-1	16	-1	-1	-1	-1	1	-1	15	-1	3	12	10	-1
-1	14	5	-1	16	-1	15	3	13	10	-1	4	1	7	-1	-1
3	13	-1	-1	-1	-1	-1	5	16	9	-1	-1	2	-1	4	-1
