16
12	3	5	11	7	-1	2	14	-1	-1	9	15	1	6	8	4
2	-1	4	-1	15	-1	-1	-1	-1	-1	1	7	5	14	12	11
-1	1	-1	-1	-1	4	11	-1	10	-1	-1	12	7	2	9	16
7	16	8	9	-1	12	5	-1	4	11	2	14	-1	13	-1	10
-1	-1	16	-1	-1	-1	14	2	1	9	-1	4	11	-1	15	-1
-1	-1	14	1	9	3	10	8	-1	16	6	-1	13	4	7	-1
6	-1	-1	-1	4	11	-1	16	-1	12	-1	10	-1	-1	1	-1
4	-1	13	-1	5	6	15	-1	8	7	11	3	10	9	16	14
8	-1	10	5	-1	14	6	12	-1	-1	7	-1	-1	1	-1	2
16	4	-1	6	13	2	7	5	9	3	10	8	14	12	-1	15
14	11	-1	-1	3	8	1	10	12	-1	5	6	9	16	13	-1
3	7	-1	13	-1	15	9	4	-1	1	14	11	6	10	5	8
-1	-1	7	-1	10	-1	12	11	15	14	16	13	4	-1	2	-1
1	2	3	4	-1	13	16	15	-1	-1	8	-1	-1	11	-1	-1
9	10	11	-1	6	-1	8	-1	3	2	4	-1	16	15	14	13
13	14	15	16	2	1	4	-1	11	-1	12	9	8	7	6	-1
