25
5	9	21	14	18	20	16	6	11	8	12	4	24	3	19	1	2	25	17	13	22	15	10	7	23
10	19	7	13	3	24	22	1	4	9	5	17	25	8	23	15	6	14	11	20	12	16	18	2	21
25	4	6	12	20	14	3	17	18	7	15	11	2	21	10	16	22	19	23	5	8	1	24	13	9
17	2	1	24	8	21	19	13	15	23	16	20	7	18	22	3	10	4	9	12	6	11	5	14	25
15	16	22	11	23	25	10	12	2	5	9	6	13	1	14	18	8	7	21	24	17	19	20	4	3
11	7	17	25	10	5	14	8	6	13	3	19	20	4	1	24	18	23	12	15	16	21	22	9	2
16	8	19	6	15	7	20	2	10	25	18	21	22	9	5	4	13	11	3	17	1	12	23	24	14
24	21	20	9	22	4	1	3	16	12	10	25	23	13	15	6	14	5	2	19	18	17	8	-1	7
12	3	13	1	5	11	23	18	9	21	2	7	14	17	24	22	16	10	8	25	20	4	15	19	6
23	14	2	18	4	15	17	22	24	19	8	12	11	16	6	7	1	21	20	9	3	10	25	5	13
13	23	5	15	24	16	8	7	21	17	20	22	18	14	2	19	3	9	25	4	11	6	1	10	-1
4	25	16	2	12	3	5	15	20	11	24	1	6	10	7	17	23	22	14	18	13	9	19	21	8
8	6	10	17	14	22	12	9	19	18	13	3	4	23	21	11	15	24	1	7	2	5	16	25	20
20	11	18	7	1	13	4	10	14	6	25	5	9	19	17	2	12	8	-1	21	24	23	3	15	22
3	22	9	19	21	1	24	25	23	2	11	16	12	15	8	13	20	6	5	10	14	7	17	18	4
19	15	24	10	17	8	18	21	22	14	23	2	5	7	13	12	9	16	6	3	4	25	11	20	1
1	18	14	16	6	9	25	23	3	4	21	8	17	24	20	5	19	2	7	11	15	22	13	12	10
21	5	25	20	7	10	2	11	13	1	22	18	19	12	16	8	24	15	4	23	9	3	14	6	17
2	13	4	23	11	19	15	5	12	24	14	9	3	6	25	20	17	1	-1	22	21	18	7	8	16
22	12	8	3	9	6	7	16	17	20	1	10	15	11	4	21	25	13	18	14	19	24	2	23	5
6	17	23	21	2	18	13	24	1	15	4	14	10	22	9	25	5	3	19	8	7	20	12	16	11
9	20	12	5	16	17	6	-1	8	22	-1	23	1	25	11	14	4	18	15	2	10	13	21	3	24
-1	1	15	4	25	2	9	14	7	3	17	24	21	5	12	10	11	20	13	16	23	8	6	22	19
14	10	11	22	13	12	21	4	5	16	19	15	8	20	3	23	7	17	24	6	25	2	9	1	18
7	24	3	8	19	23	11	20	25	10	6	13	16	2	18	9	21	12	22	1	5	14	4	17	15
