16
-1	-1	-1	8	10	5	-1	-1	15	1	-1	14	2	-1	-1	7
14	10	2	7	16	13	-1	9	12	3	5	11	6	8	4	-1
6	-1	-1	1	4	11	14	2	-1	16	8	9	-1	3	10	-1
9	-1	3	-1	-1	8	7	1	2	13	4	-1	14	-1	-1	5
10	-1	1	-1	-1	-1	-1	-1	14	11	2	-1	16	13	-1	9
12	-1	6	-1	13	15	-1	7	8	9	-1	-1	1	-1	2	3
4	15	9	-1	2	1	11	-1	3	7	-1	13	10	5	8	-1
5	2	7	-1	9	-1	-1	10	16	4	-1	6	-1	11	15	14
11	9	12	-1	-1	-1	13	-1	5	6	-1	-1	3	2	-1	4
-1	5	-1	6	-1	2	1	-1	9	10	-1	12	15	14	13	-1
15	-1	-1	-1	7	6	5	-1	-1	2	-1	-1	11	-1	9	12
-1	-1	-1	-1	11	-1	9	-1	13	-1	15	-1	7	6	-1	-1
-1	-1	-1	-1	5	16	2	-1	11	15	14	1	4	7	12	-1
-1	-1	15	5	-1	7	3	-1	-1	12	13	2	-1	16	14	10
2	-1	14	12	1	9	-1	13	-1	8	-1	3	-1	15	6	11
16	-1	-1	-1	14	-1	-1	15	6	5	9	7	8	1	-1	2
