16
4	5	-1	12	3	1	10	8	2	15	14	11	-1	13	7	9
1	-1	11	2	16	9	4	15	-1	-1	3	7	10	5	8	6
15	7	-1	13	11	6	12	14	10	5	-1	9	1	4	2	3
3	10	8	9	13	7	5	2	1	6	16	-1	12	-1	15	-1
8	1	7	-1	15	3	9	16	-1	10	-1	13	14	12	11	5
11	2	14	-1	1	5	-1	12	8	9	7	16	13	3	-1	15
-1	3	-1	10	8	11	13	-1	6	14	-1	1	-1	9	16	7
13	9	15	16	7	2	14	10	5	11	12	3	6	8	4	1
10	12	-1	11	2	4	3	1	15	16	13	14	7	-1	-1	8
6	8	5	7	14	16	15	13	3	4	1	2	11	10	9	12
-1	-1	13	15	10	12	11	9	7	8	5	6	-1	2	1	4
2	4	1	3	6	8	-1	5	-1	-1	9	10	15	-1	-1	16
9	13	4	1	12	14	2	7	16	3	-1	-1	5	15	6	-1
12	15	10	14	4	13	-1	11	-1	7	6	5	-1	-1	3	-1
16	6	2	5	9	10	-1	3	14	-1	11	15	-1	7	12	-1
-1	11	3	8	5	15	-1	6	-1	-1	-1	12	9	16	14	10
