16
13	2	-1	12	-1	10	16	14	6	15	5	-1	7	3	-1	8
14	1	11	15	4	-1	7	12	3	10	9	-1	16	-1	6	5
9	7	6	5	8	2	1	3	11	-1	-1	-1	12	10	15	14
16	-1	-1	-1	5	11	15	6	7	14	12	2	9	-1	13	1
5	11	12	3	6	1	8	4	-1	2	-1	14	-1	15	9	16
-1	10	-1	13	14	-1	-1	-1	16	3	15	9	8	7	1	6
-1	-1	7	-1	-1	-1	-1	-1	12	5	1	6	11	14	-1	4
6	14	15	1	2	-1	9	-1	-1	11	8	-1	5	12	3	10
-1	8	-1	-1	3	4	-1	1	9	12	10	-1	14	13	-1	-1
3	4	1	-1	11	-1	-1	9	-1	16	14	15	-1	-1	8	-1
-1	16	-1	14	7	8	6	5	1	-1	2	3	-1	-1	12	11
11	-1	-1	10	-1	-1	-1	13	5	8	6	7	-1	-1	4	3
-1	6	16	4	12	-1	11	15	2	7	13	5	3	8	10	-1
10	-1	8	9	1	3	-1	2	14	6	11	-1	-1	-1	7	13
12	13	3	7	10	-1	-1	8	15	9	16	-1	1	11	14	2
2	15	14	11	16	9	13	7	8	1	3	10	4	6	-1	12
