25
-1	-1	6	-1	-1	8	17	24	-1	1	-1	-1	3	9	-1	-1	22	18	16	7	21	15	13	-1	-1
23	-1	22	-1	-1	18	-1	14	-1	-1	13	-1	1	-1	-1	4	-1	3	-1	24	-1	11	6	-1	8
-1	18	-1	2	-1	3	10	13	19	-1	-1	-1	15	11	-1	17	-1	-1	5	25	-1	-1	-1	22	9
-1	-1	8	13	1	-1	25	12	-1	6	5	-1	-1	-1	-1	11	10	-1	15	-1	-1	-1	-1	-1	7
-1	-1	17	-1	-1	-1	-1	-1	-1	22	-1	-1	-1	21	-1	-1	14	1	-1	-1	25	2	-1	-1	-1
6	-1	-1	19	-1	5	-1	-1	-1	13	25	16	22	8	10	7	-1	17	2	14	11	-1	-1	23	21
-1	23	-1	24	12	-1	-1	6	8	-1	17	13	4	-1	11	21	5	9	-1	22	7	-1	2	20	25
-1	8	18	-1	17	22	24	9	-1	-1	19	-1	6	-1	-1	25	15	13	-1	-1	-1	-1	3	-1	12
-1	-1	-1	-1	-1	-1	-1	25	7	17	-1	-1	24	12	-1	-1	1	-1	-1	-1	5	6	-1	14	-1
-1	25	-1	5	-1	4	23	-1	-1	2	-1	-1	-1	-1	21	12	-1	-1	-1	11	-1	-1	22	17	-1
10	13	-1	-1	-1	-1	1	-1	18	-1	-1	-1	-1	-1	2	8	-1	24	21	-1	-1	3	23	-1	-1
17	14	9	6	3	7	21	-1	5	25	23	24	-1	-1	-1	18	16	-1	22	-1	-1	13	-1	-1	1
16	-1	-1	8	-1	-1	2	-1	-1	4	-1	17	20	10	-1	9	25	-1	14	-1	19	12	5	-1	24
1	11	-1	20	25	17	-1	-1	-1	-1	3	9	12	6	-1	-1	-1	7	-1	5	8	22	-1	-1	14
5	2	-1	-1	-1	-1	-1	-1	-1	8	-1	25	21	18	-1	-1	-1	-1	1	-1	6	-1	16	7	-1
19	6	-1	22	-1	-1	-1	4	1	15	16	-1	10	13	-1	24	12	-1	-1	21	2	7	14	-1	-1
15	-1	-1	-1	14	19	7	-1	-1	-1	1	-1	9	-1	12	-1	18	2	6	-1	23	-1	-1	-1	10
24	21	10	-1	13	-1	-1	5	20	12	2	-1	14	15	-1	23	-1	25	-1	1	-1	8	19	-1	22
11	12	7	16	20	2	6	-1	-1	-1	8	5	25	19	3	14	9	22	4	10	-1	1	24	-1	-1
-1	9	-1	1	-1	13	-1	-1	10	-1	6	-1	23	24	-1	15	-1	-1	-1	-1	12	5	4	-1	-1
12	-1	11	-1	-1	24	13	15	-1	-1	-1	-1	-1	25	9	-1	-1	14	-1	18	16	-1	-1	8	-1
-1	-1	-1	-1	-1	-1	20	-1	11	18	21	12	-1	16	8	5	-1	-1	25	9	-1	14	-1	-1	6
4	17	14	18	7	-1	-1	19	22	-1	10	20	-1	5	-1	16	8	-1	11	-1	-1	23	-1	24	-1
-1	-1	13	21	9	12	4	2	25	-1	18	23	17	14	22	-1	7	10	-1	6	-1	-1	-1	-1	-1
-1	-1	-1	25	5	14	-1	-1	6	10	-1	15	-1	-1	24	3	21	-1	-1	4	22	19	9	-1	-1
