25
-1	-1	-1	15	13	1	12	-1	11	10	-1	-1	4	25	-1	22	-1	18	-1	-1	16	8	21	7	-1
-1	9	-1	-1	-1	-1	-1	-1	14	-1	6	13	10	-1	-1	-1	-1	-1	11	-1	-1	24	23	-1	-1
-1	-1	14	-1	-1	-1	20	-1	2	-1	-1	-1	-1	1	-1	3	-1	-1	13	23	-1	12	-1	9	-1
-1	-1	-1	-1	20	-1	22	23	-1	-1	-1	-1	-1	16	-1	-1	17	-1	-1	19	-1	-1	-1	-1	-1
-1	-1	-1	2	4	-1	-1	-1	13	-1	22	-1	18	14	-1	-1	7	-1	24	-1	-1	5	-1	-1	-1
-1	8	-1	-1	-1	-1	5	-1	19	23	-1	-1	14	-1	25	-1	4	-1	-1	11	-1	-1	17	-1	-1
-1	-1	-1	20	21	-1	17	-1	9	6	-1	8	-1	-1	-1	-1	16	-1	-1	12	-1	-1	13	11	-1
-1	-1	17	-1	19	11	-1	-1	4	-1	-1	12	-1	6	-1	2	13	-1	-1	-1	-1	-1	-1	-1	-1
18	-1	6	-1	-1	-1	-1	22	15	12	2	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	-1	23	-1
-1	-1	11	-1	2	7	-1	18	-1	8	1	20	22	10	-1	-1	-1	3	-1	-1	-1	-1	-1	5	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	21	-1	-1	-1	-1	9	1	25	-1	-1	-1	-1
9	-1	-1	-1	-1	-1	-1	15	-1	7	-1	1	13	17	-1	4	-1	24	12	-1	-1	-1	-1	6	8
-1	7	-1	-1	-1	-1	21	16	12	2	-1	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	1	-1	-1	17	5	-1	11	-1	-1	-1	3	12	-1	10	20	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	20	-1	-1	24	-1	-1	-1	-1	-1	16	-1	-1	22	-1	-1	-1	15	-1	-1	3	18	-1	-1
-1	-1	-1	8	7	-1	-1	14	-1	-1	12	-1	-1	-1	21	-1	-1	-1	6	2	23	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	19	8	-1	-1	-1	10	-1	-1	-1	24	12	-1	17	-1	-1	9	-1	14	-1
-1	11	-1	-1	14	-1	18	-1	-1	-1	-1	23	-1	24	7	-1	3	-1	-1	-1	-1	-1	-1	4	-1
-1	12	-1	5	9	-1	-1	13	-1	-1	-1	14	-1	15	-1	23	11	1	7	-1	-1	6	8	-1	-1
-1	-1	-1	21	-1	-1	-1	-1	7	-1	-1	25	-1	-1	-1	-1	-1	10	-1	-1	18	-1	-1	-1	-1
7	-1	10	-1	-1	22	-1	21	-1	9	-1	24	-1	12	-1	-1	-1	-1	3	-1	5	14	-1	8	-1
3	13	-1	1	12	15	6	4	-1	-1	-1	-1	25	-1	-1	-1	24	14	-1	-1	11	-1	9	18	-1
8	-1	-1	-1	-1	-1	14	-1	-1	-1	11	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	10	2	25
-1	-1	4	-1	-1	25	13	-1	3	5	-1	-1	-1	20	-1	-1	-1	11	-1	-1	15	17	-1	-1	-1
21	20	22	-1	24	-1	-1	-1	18	-1	5	-1	19	-1	14	25	-1	23	10	13	4	-1	16	3	-1
