16
1	2	3	4	15	13	-1	14	-1	8	5	7	11	12	10	9
13	14	15	-1	3	1	-1	2	10	12	9	11	7	8	6	-1
5	6	7	8	11	-1	12	10	-1	16	13	15	3	-1	-1	1
-1	10	11	12	-1	5	8	-1	2	4	1	3	-1	16	14	13
15	11	12	-1	9	8	10	3	4	6	16	1	5	-1	13	2
8	5	10	6	-1	11	14	1	7	13	3	12	4	9	16	15
7	13	16	9	12	-1	5	4	11	15	14	2	-1	-1	3	8
2	4	1	-1	13	16	7	15	-1	5	8	10	12	6	11	-1
12	7	4	13	5	2	6	16	15	1	11	14	8	10	-1	3
3	1	8	2	14	10	15	12	5	7	6	9	16	13	4	11
6	15	5	-1	-1	-1	13	-1	8	-1	10	16	2	14	12	7
14	16	9	10	8	3	-1	7	12	2	4	13	-1	-1	5	6
10	3	13	15	4	-1	2	11	16	9	7	8	-1	5	1	12
11	-1	-1	5	6	7	-1	8	13	10	2	4	9	3	15	-1
16	9	2	7	10	12	3	5	1	14	-1	6	13	11	-1	4
4	-1	-1	1	16	15	9	13	3	11	12	5	-1	2	-1	-1
