25
-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	3
-1	-1	-1	-1	-1	-1	-1	13	-1	-1	15	-1	-1	23	22	8	-1	-1	16	11	-1	5	-1	-1	18
15	11	-1	-1	-1	22	23	-1	-1	-1	1	-1	-1	-1	8	-1	-1	-1	-1	-1	12	-1	-1	-1	-1
16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	13	19	-1	-1	-1	-1	-1	-1
-1	-1	-1	1	14	8	21	-1	7	18	-1	4	-1	-1	-1	5	-1	12	-1	-1	11	15	-1	-1	-1
-1	-1	-1	-1	12	-1	13	-1	-1	-1	8	-1	-1	19	-1	-1	2	-1	-1	-1	-1	18	-1	-1	25
7	23	-1	-1	-1	-1	-1	2	18	-1	-1	-1	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	17	-1	-1	-1	9	-1	-1	-1	-1	-1	-1	5	-1	14	11	-1	13
-1	-1	-1	22	9	5	19	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	24	-1	-1	21	-1	-1	17	-1
-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	8	-1	-1	-1	19
-1	16	-1	-1	-1	20	-1	10	-1	-1	7	-1	-1	-1	-1	-1	-1	25	-1	-1	19	-1	-1	22	21
-1	-1	-1	-1	-1	12	-1	-1	8	-1	-1	15	3	22	-1	-1	13	-1	4	-1	7	-1	-1	-1	-1
-1	-1	6	-1	7	-1	-1	18	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	12
-1	-1	-1	14	-1	-1	25	4	-1	-1	-1	-1	-1	-1	-1	17	-1	-1	-1	-1	-1	13	-1	-1	24
-1	3	4	-1	21	15	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	22	-1	-1	-1	17	-1	-1	-1	-1
-1	19	-1	4	-1	18	-1	15	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	25	-1	-1	-1	-1
2	7	-1	-1	-1	-1	-1	-1	-1	22	-1	-1	15	-1	20	-1	-1	-1	-1	9	-1	-1	-1	3	-1
-1	21	-1	9	-1	13	-1	-1	-1	-1	12	24	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1
-1	25	-1	-1	15	-1	2	19	5	-1	-1	-1	-1	7	-1	12	-1	-1	1	-1	-1	24	-1	21	-1
-1	-1	-1	-1	6	-1	-1	9	-1	7	10	5	-1	-1	3	19	-1	-1	-1	24	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	13	-1	24	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
-1	18	19	-1	-1	24	-1	23	-1	-1	-1	6	-1	-1	-1	-1	-1	11	-1	-1	-1	-1	-1	5	-1
-1	-1	-1	6	-1	-1	-1	-1	-1	20	18	-1	-1	16	-1	24	-1	-1	-1	-1	23	2	-1	13	-1
-1	-1	5	7	13	-1	-1	3	-1	12	-1	-1	-1	1	-1	-1	-1	-1	18	22	10	-1	-1	-1	17
-1	8	17	-1	-1	-1	7	-1	-1	-1	-1	-1	13	-1	-1	-1	9	-1	-1	-1	-1	-1	14	18	6
