25
25	11	-1	-1	-1	3	-1	-1	7	24	-1	16	2	-1	6	-1	22	9	12	-1	-1	-1	-1	14	17
7	9	-1	-1	-1	-1	4	25	18	-1	-1	21	-1	12	-1	-1	-1	-1	-1	11	19	23	6	8	22
1	13	24	-1	18	23	21	2	6	-1	-1	10	22	9	4	8	19	-1	-1	-1	11	7	12	20	16
5	21	4	16	-1	11	22	13	14	-1	-1	-1	-1	3	-1	6	24	23	17	-1	18	25	9	2	-1
8	6	19	22	17	-1	5	16	9	20	-1	-1	25	11	7	2	-1	-1	-1	-1	-1	10	21	13	-1
6	14	-1	13	-1	-1	25	-1	11	7	19	20	4	-1	-1	-1	-1	-1	23	-1	2	16	22	-1	-1
10	-1	-1	25	-1	19	6	15	16	8	-1	22	9	-1	18	17	-1	4	11	-1	-1	1	23	12	-1
9	23	18	21	11	-1	-1	5	12	3	7	14	17	-1	2	25	-1	22	10	-1	6	20	15	4	19
16	1	3	12	-1	20	9	22	24	-1	-1	23	-1	15	10	-1	-1	-1	-1	14	7	18	8	-1	11
24	17	22	19	15	2	18	4	23	14	12	11	16	-1	-1	9	20	7	-1	1	13	3	-1	10	-1
-1	19	13	23	21	1	24	8	-1	2	20	7	18	22	16	12	9	3	4	10	25	6	5	11	14
4	-1	1	9	24	7	-1	3	10	19	17	25	8	-1	5	20	11	15	-1	6	21	12	18	16	2
-1	3	17	-1	14	-1	12	20	25	4	-1	2	21	10	15	5	23	-1	19	22	9	8	24	1	-1
2	10	-1	5	-1	-1	-1	23	15	-1	6	13	1	-1	9	-1	-1	18	-1	8	3	17	20	19	4
11	-1	6	8	-1	21	14	18	5	-1	4	-1	3	19	-1	13	17	-1	25	2	23	22	-1	15	-1
14	4	-1	-1	13	18	-1	1	20	11	5	9	-1	17	25	21	16	-1	-1	12	22	24	-1	23	-1
19	-1	-1	18	22	10	-1	14	8	-1	3	4	23	-1	13	7	1	-1	24	15	20	2	16	5	25
23	24	-1	2	-1	9	-1	21	3	22	16	12	15	8	11	10	5	13	6	20	4	-1	17	7	-1
20	-1	15	-1	3	16	2	12	4	25	-1	-1	10	7	-1	18	14	17	22	23	8	13	19	9	21
-1	8	7	17	16	5	-1	24	13	23	22	18	14	2	20	4	25	-1	9	3	12	11	1	6	10
13	-1	11	-1	10	25	-1	7	21	5	-1	19	12	16	22	23	4	8	-1	24	-1	9	14	3	6
-1	-1	-1	14	8	-1	10	17	19	15	2	5	-1	-1	23	-1	6	12	16	-1	1	4	-1	25	20
-1	25	23	4	9	14	-1	6	1	18	-1	17	-1	-1	21	11	7	5	2	19	10	15	13	22	-1
12	15	-1	-1	19	-1	23	11	2	13	-1	-1	6	-1	14	22	-1	20	1	-1	16	21	7	18	8
17	7	-1	20	6	8	3	-1	22	12	-1	-1	11	-1	-1	-1	18	21	13	-1	-1	19	2	24	-1
