16
14	-1	12	6	1	2	4	3	5	-1	-1	-1	13	-1	-1	-1
8	-1	10	1	-1	7	-1	9	15	-1	2	11	12	6	4	-1
2	13	-1	7	12	-1	-1	14	-1	16	1	4	-1	-1	-1	10
-1	-1	-1	9	-1	-1	-1	6	13	3	12	7	2	11	1	-1
6	5	-1	-1	-1	-1	16	-1	-1	4	13	12	8	-1	7	-1
-1	-1	16	-1	8	-1	-1	-1	-1	6	9	-1	-1	10	12	-1
-1	9	8	10	4	12	7	13	-1	11	14	15	-1	2	-1	6
-1	-1	2	-1	5	6	-1	-1	3	10	-1	8	1	4	-1	-1
12	-1	6	-1	13	10	-1	15	9	7	8	-1	4	14	-1	-1
16	15	9	3	-1	11	-1	5	-1	-1	-1	13	-1	7	-1	1
-1	-1	-1	-1	-1	-1	8	1	-1	12	5	-1	16	-1	-1	-1
-1	-1	13	11	-1	-1	9	-1	-1	15	-1	-1	10	-1	-1	3
9	-1	11	-1	-1	1	-1	-1	-1	5	7	-1	-1	13	14	-1
1	-1	-1	-1	7	-1	6	8	16	-1	15	-1	-1	9	10	12
13	14	15	-1	-1	-1	-1	12	4	-1	3	2	-1	5	6	-1
5	-1	-1	-1	-1	-1	14	-1	12	9	11	-1	3	-1	-1	-1
