25
2	16	18	-1	21	19	-1	-1	-1	10	9	-1	1	4	-1	8	17	5	25	23	15	-1	6	-1	11
-1	15	10	-1	23	-1	14	21	18	-1	-1	-1	-1	11	-1	3	4	12	24	19	1	13	2	-1	17
4	-1	-1	17	-1	16	-1	22	23	-1	5	-1	12	-1	25	1	6	9	-1	-1	-1	24	8	7	21
-1	-1	5	-1	25	2	-1	-1	-1	-1	-1	-1	-1	15	21	-1	20	-1	-1	22	-1	12	10	4	-1
-1	-1	-1	8	9	4	-1	-1	-1	25	7	-1	-1	18	-1	-1	11	15	2	-1	-1	5	22	-1	23
24	12	-1	1	14	8	-1	19	15	16	-1	20	-1	-1	-1	-1	-1	18	22	5	4	-1	-1	11	3
19	4	15	-1	-1	-1	1	13	-1	12	21	23	18	-1	11	17	-1	-1	14	24	22	25	16	-1	-1
-1	-1	25	3	13	14	-1	-1	4	23	19	17	22	-1	-1	-1	12	8	11	6	7	9	-1	-1	20
-1	-1	8	18	-1	21	9	20	-1	-1	-1	1	3	16	4	13	25	-1	23	-1	6	-1	14	5	2
9	-1	-1	-1	2	7	25	-1	10	-1	-1	14	-1	-1	-1	4	19	3	-1	-1	24	-1	18	23	12
15	23	-1	-1	22	11	-1	-1	1	-1	-1	4	10	14	13	19	-1	-1	9	-1	2	-1	12	8	16
-1	9	-1	-1	-1	25	2	16	12	4	11	-1	-1	20	3	10	-1	24	6	-1	-1	-1	23	22	-1
18	7	17	14	-1	-1	19	-1	21	-1	2	24	25	23	-1	15	16	11	-1	-1	13	10	20	6	5
25	5	16	-1	-1	-1	17	-1	14	8	18	12	9	19	-1	-1	3	-1	-1	-1	11	-1	-1	24	1
-1	-1	1	11	12	23	-1	5	24	-1	-1	-1	-1	-1	-1	14	-1	-1	-1	-1	-1	4	3	9	-1
20	-1	-1	-1	-1	15	-1	24	-1	19	14	-1	-1	-1	8	7	2	-1	-1	-1	12	-1	9	16	-1
6	3	14	9	17	-1	-1	-1	7	21	1	-1	-1	13	10	-1	-1	-1	19	-1	-1	23	-1	-1	-1
8	-1	7	21	16	13	23	-1	11	-1	-1	-1	5	-1	19	6	9	14	3	-1	20	22	-1	1	10
-1	22	-1	15	10	18	16	-1	6	1	4	25	-1	-1	9	-1	8	21	-1	-1	5	11	19	-1	-1
-1	24	2	19	5	12	3	8	-1	-1	20	7	-1	17	-1	11	10	-1	15	4	21	14	-1	13	-1
22	-1	6	23	-1	1	4	15	25	18	3	-1	-1	-1	2	5	24	17	-1	12	-1	-1	11	20	-1
1	-1	9	-1	-1	10	22	11	13	-1	16	-1	4	-1	-1	-1	-1	-1	-1	3	23	6	7	17	-1
-1	20	-1	-1	11	17	21	23	-1	6	-1	13	24	-1	18	-1	14	4	-1	-1	25	8	5	3	-1
-1	14	-1	-1	-1	-1	8	-1	19	7	10	-1	20	-1	-1	-1	-1	6	16	18	9	1	21	-1	22
-1	13	21	-1	24	-1	5	12	16	9	-1	6	19	-1	17	-1	23	-1	1	11	-1	2	4	-1	15
