16
16	13	14	15	8	6	7	5	11	9	12	10	4	1	2	3
8	5	6	7	4	2	3	1	15	13	16	14	12	9	10	11
4	1	2	3	12	10	11	9	7	5	8	6	16	13	14	15
12	9	10	11	16	14	15	13	3	1	4	2	8	5	6	7
15	10	12	14	7	5	-1	6	16	11	13	4	2	3	1	8
13	4	-1	1	3	8	16	10	2	7	14	12	11	6	15	5
6	-1	16	5	1	15	14	11	8	3	10	9	13	12	7	4
11	3	7	8	2	12	13	4	1	6	15	5	10	14	16	-1
1	7	8	6	10	13	4	2	9	16	3	15	5	11	12	14
3	12	5	10	14	1	6	15	13	4	11	8	7	16	9	2
2	14	11	4	9	16	8	7	6	12	5	1	15	10	3	13
9	15	13	16	11	3	5	12	14	10	2	7	1	4	8	6
5	6	4	12	15	11	2	14	10	8	1	3	9	7	13	16
10	8	-1	9	6	-1	1	16	5	2	7	13	14	15	11	12
7	16	15	13	5	9	-1	8	12	14	6	11	3	2	4	-1
14	11	1	2	13	7	12	3	4	15	9	16	6	8	5	10
