16
13	7	-1	-1	-1	-1	15	-1	4	1	16	-1	3	10	-1	8
-1	-1	8	10	-1	13	-1	-1	11	-1	-1	-1	-1	-1	-1	-1
-1	-1	15	-1	-1	-1	8	-1	7	-1	-1	13	1	-1	2	11
-1	6	-1	12	1	4	-1	3	9	-1	8	-1	15	7	-1	-1
-1	-1	7	-1	-1	15	-1	11	-1	16	-1	3	-1	-1	1	-1
4	-1	-1	16	-1	1	3	-1	-1	-1	-1	7	12	-1	-1	-1
-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	-1
9	-1	-1	-1	-1	7	-1	13	-1	-1	-1	1	-1	-1	-1	-1
-1	3	-1	9	-1	12	-1	-1	13	-1	2	10	-1	-1	-1	7
-1	-1	-1	-1	-1	-1	4	-1	3	5	-1	-1	-1	-1	-1	-1
-1	-1	-1	13	-1	-1	16	7	-1	6	-1	-1	-1	-1	10	12
-1	-1	-1	-1	13	-1	10	-1	-1	-1	-1	9	11	-1	-1	-1
-1	-1	-1	-1	3	-1	-1	4	-1	-1	5	-1	14	16	15	-1
2	-1	1	-1	7	-1	-1	8	-1	-1	-1	16	-1	-1	-1	-1
-1	8	-1	7	15	-1	-1	16	10	-1	9	12	-1	-1	3	-1
-1	-1	13	15	11	-1	9	12	-1	-1	-1	-1	-1	-1	7	-1
