16
-1	-1	-1	-1	-1	11	-1	10	-1	-1	-1	-1	-1	-1	13	-1
15	-1	-1	16	-1	-1	4	-1	6	-1	-1	-1	-1	-1	9	11
-1	-1	-1	12	-1	7	-1	-1	-1	-1	-1	-1	-1	4	-1	-1
3	-1	-1	-1	13	15	16	14	10	-1	9	-1	-1	-1	5	-1
-1	-1	8	1	-1	2	15	-1	-1	12	-1	5	-1	-1	-1	-1
-1	-1	-1	9	3	-1	13	7	-1	2	-1	-1	-1	6	8	-1
5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	14	15	12
-1	-1	-1	6	-1	-1	-1	9	-1	-1	-1	-1	4	-1	-1	-1
-1	-1	-1	-1	-1	9	7	-1	-1	-1	-1	-1	-1	-1	3	-1
-1	-1	3	10	-1	14	-1	-1	16	-1	-1	-1	-1	-1	-1	4
2	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	5
-1	-1	-1	15	4	-1	-1	-1	-1	-1	-1	-1	-1	10	14	9
-1	15	-1	-1	-1	-1	10	-1	-1	6	-1	-1	-1	-1	-1	-1
14	-1	-1	-1	-1	-1	11	-1	-1	16	-1	-1	8	-1	-1	-1
-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	-1	9	-1	16	2
6	-1	-1	5	7	-1	-1	16	11	-1	14	-1	3	-1	-1	-1
