25
-1	3	9	25	19	6	11	10	12	-1	-1	7	-1	8	-1	23	15	24	13	5	18	22	20	2	14
21	12	8	16	-1	23	24	15	-1	3	6	-1	13	4	14	11	-1	1	-1	18	9	5	-1	17	19
7	15	24	1	11	5	2	25	20	16	18	9	22	12	19	6	17	14	8	10	4	3	13	21	23
18	23	-1	14	17	9	13	21	8	19	-1	-1	3	5	20	25	2	-1	4	16	6	-1	24	-1	-1
-1	20	6	-1	13	7	14	18	4	17	2	-1	1	24	23	22	19	21	-1	9	12	16	11	8	15
-1	5	-1	19	-1	20	7	16	11	12	15	24	18	13	1	17	21	2	6	23	10	14	4	9	22
2	4	18	15	14	13	10	-1	24	21	22	19	17	6	8	20	5	16	9	12	1	23	7	11	25
6	7	17	24	23	2	25	1	18	9	-1	4	12	21	5	-1	22	13	14	11	8	15	19	3	20
1	21	12	22	9	14	5	17	15	-1	10	20	23	11	-1	24	8	19	7	3	16	13	6	18	2
16	11	20	13	10	8	23	22	19	6	-1	-1	-1	9	-1	1	-1	25	18	15	21	24	17	12	5
5	22	19	23	16	1	8	13	9	24	7	17	14	3	18	4	12	20	25	6	2	11	15	-1	21
-1	2	-1	17	1	15	22	7	23	10	-1	6	20	16	11	9	14	18	5	21	24	4	12	19	3
24	-1	7	21	18	19	17	4	3	20	5	12	25	10	2	16	11	23	15	22	-1	-1	9	14	1
20	-1	14	11	15	16	12	2	-1	18	9	1	-1	22	4	19	-1	3	10	7	25	17	5	23	-1
12	10	4	9	3	11	6	14	25	5	23	13	21	19	15	2	24	8	17	1	7	20	16	22	18
22	17	1	10	20	18	21	8	16	7	24	5	19	15	12	13	23	11	2	-1	3	9	-1	25	6
14	25	13	-1	21	24	19	23	5	2	20	16	6	7	17	12	3	9	22	8	15	10	1	4	11
11	19	2	7	5	22	15	-1	10	13	4	23	9	25	3	18	16	6	1	14	17	8	21	-1	-1
3	9	-1	6	12	25	4	20	1	11	14	21	-1	18	22	15	10	17	19	24	5	2	23	13	7
23	24	15	4	-1	3	9	6	17	14	1	11	10	2	13	5	20	-1	21	25	19	18	22	16	12
9	1	21	20	7	10	-1	5	13	25	19	-1	15	17	24	14	18	4	23	2	11	12	8	-1	16
17	13	11	3	4	12	1	24	-1	23	25	2	7	20	10	8	6	15	16	19	22	21	18	5	9
15	18	23	12	24	21	-1	9	2	22	13	8	5	14	6	-1	25	10	11	17	20	19	3	1	4
-1	14	5	-1	6	17	18	11	7	8	12	3	4	1	16	21	9	22	24	20	23	25	10	15	13
-1	16	10	8	22	4	20	19	6	15	21	18	11	23	9	3	1	5	-1	-1	-1	7	2	24	17
