16
13	4	7	12	11	14	1	-1	6	2	5	16	8	10	9	-1
10	-1	16	-1	4	-1	2	12	11	3	-1	-1	1	15	5	6
11	5	15	6	10	16	3	8	-1	4	1	9	-1	14	12	7
2	8	-1	3	6	9	-1	5	15	10	14	12	16	13	-1	11
-1	1	4	2	-1	10	5	9	-1	16	13	15	12	6	11	14
9	16	13	7	-1	2	15	11	5	6	12	4	10	-1	3	8
14	12	-1	-1	16	1	-1	4	10	8	-1	-1	5	7	-1	2
6	10	5	-1	3	-1	13	7	14	11	-1	1	4	9	16	15
5	14	12	11	2	4	-1	13	-1	-1	6	-1	-1	3	-1	16
7	2	9	16	-1	6	-1	1	-1	12	10	-1	13	-1	8	4
1	6	8	-1	12	5	-1	3	9	-1	16	13	14	2	7	-1
15	13	-1	-1	-1	8	9	16	2	14	-1	-1	6	-1	1	-1
12	11	-1	9	1	3	4	2	-1	5	7	6	15	16	14	-1
8	7	6	5	13	-1	-1	14	-1	9	11	-1	3	4	2	1
16	15	14	13	9	11	12	-1	4	1	-1	2	-1	-1	6	5
4	-1	2	-1	-1	7	8	6	16	13	15	14	11	12	10	9
