16
16	1	4	6	13	5	2	7	15	14	12	11	3	10	9	8
14	2	11	15	3	-1	8	1	-1	9	16	13	4	5	12	6
3	-1	7	-1	16	4	-1	-1	8	6	10	5	1	14	2	11
8	-1	9	5	11	12	14	6	2	3	1	4	15	-1	-1	-1
13	15	14	16	2	3	-1	4	5	8	-1	6	10	-1	11	-1
-1	7	6	8	10	-1	9	12	-1	-1	3	2	14	16	15	13
1	3	2	4	14	15	13	16	9	-1	11	10	6	-1	-1	5
9	11	10	12	6	7	5	8	13	16	15	-1	2	4	3	1
11	14	15	1	9	8	3	10	12	13	4	7	16	6	5	2
6	9	5	7	4	16	11	13	3	2	8	1	12	15	14	10
4	13	12	2	5	1	6	-1	14	10	-1	16	7	11	8	3
10	16	8	3	12	2	7	14	6	-1	5	-1	9	13	1	4
-1	8	16	9	1	6	12	5	10	15	13	3	11	2	4	14
2	4	13	10	15	9	16	3	11	5	14	12	8	1	6	-1
12	5	3	-1	7	14	10	2	4	1	6	8	13	9	-1	15
15	6	1	14	8	13	4	11	16	7	2	9	-1	3	10	12
