25
24	10	1	7	6	3	5	11	20	15	17	22	14	18	23	12	4	2	25	16	13	8	19	9	21
25	19	5	-1	9	13	4	6	14	10	2	8	16	21	12	1	20	7	11	18	24	-1	3	23	15
20	14	22	2	18	16	-1	17	21	7	19	9	25	4	3	24	13	15	23	5	11	12	1	6	10
11	15	16	8	12	1	24	2	23	25	13	6	5	10	20	21	3	19	22	9	14	4	17	7	18
13	23	3	21	4	22	12	18	19	9	-1	24	1	7	15	14	8	17	6	10	2	20	16	5	25
22	12	18	16	19	10	2	1	13	11	8	15	4	23	24	7	21	20	5	25	9	17	14	3	6
14	6	9	25	3	19	15	24	12	5	20	1	10	22	17	11	2	23	13	4	21	16	7	18	8
1	11	10	4	15	6	7	20	17	16	21	13	18	14	25	9	22	3	12	8	19	5	2	24	23
21	24	8	20	17	9	25	4	3	23	5	2	7	11	19	6	1	16	18	14	15	10	13	22	12
23	7	2	13	5	8	18	14	22	21	12	16	6	3	9	17	19	10	15	24	4	1	11	25	20
4	22	14	9	10	18	13	15	1	24	25	3	19	8	5	2	6	21	17	23	7	11	12	20	16
17	5	24	12	21	2	9	3	7	14	10	20	13	16	11	25	18	4	1	15	23	19	6	8	22
-1	2	13	18	16	23	11	10	25	20	9	12	22	1	21	19	7	8	24	3	5	15	4	14	17
7	25	23	11	1	17	6	22	8	19	14	18	15	2	4	16	9	5	20	12	10	24	21	13	3
19	20	15	3	8	12	21	16	5	4	23	17	24	6	7	13	14	22	10	11	25	18	9	2	1
-1	1	6	14	13	25	10	5	2	12	18	7	21	24	8	23	15	11	16	22	17	3	20	19	-1
-1	3	4	19	24	20	16	8	11	6	-1	-1	17	13	2	18	5	14	9	21	22	23	10	15	7
15	21	11	10	2	14	3	7	18	17	16	19	23	5	22	20	25	12	4	6	8	9	24	1	13
5	8	17	23	25	24	22	9	-1	1	15	14	11	20	6	3	10	13	19	7	12	21	18	16	2
16	18	20	22	7	21	19	23	15	13	3	4	9	12	10	8	17	24	2	1	6	25	5	11	14
8	16	12	6	11	15	17	19	24	22	7	21	20	9	1	4	23	18	14	2	3	13	25	10	5
3	4	19	1	20	5	14	13	6	8	24	23	12	15	18	10	11	25	7	17	16	2	22	21	9
18	9	21	5	22	7	20	25	10	2	4	11	3	17	13	15	16	6	8	19	1	14	23	12	24
10	13	25	15	23	4	1	12	16	3	6	5	2	19	14	22	-1	9	21	20	18	-1	8	17	11
2	17	7	24	14	11	23	21	9	18	22	10	8	25	16	5	12	1	3	13	20	6	15	4	19
