25
-1	11	-1	-1	-1	6	19	22	-1	-1	-1	-1	13	24	3	-1	-1	-1	15	-1	-1	-1	20	-1	-1
14	9	-1	-1	-1	13	-1	-1	-1	-1	12	7	-1	11	16	3	-1	8	-1	-1	-1	-1	-1	6	2
-1	-1	-1	-1	19	21	-1	-1	5	12	-1	-1	-1	-1	1	17	-1	-1	-1	-1	-1	11	10	14	-1
13	-1	16	2	6	11	-1	-1	25	23	4	-1	14	-1	17	12	-1	-1	-1	-1	-1	-1	24	7	19
24	-1	-1	-1	17	9	14	-1	-1	2	6	-1	-1	19	22	-1	11	16	-1	-1	4	15	-1	18	25
-1	4	-1	-1	1	7	16	-1	-1	-1	2	-1	24	-1	23	13	25	-1	18	21	-1	8	-1	-1	9
18	-1	-1	-1	-1	-1	11	1	-1	10	14	9	-1	-1	6	-1	24	23	4	-1	20	25	-1	21	-1
2	13	5	7	-1	-1	21	14	22	8	11	-1	25	1	20	16	-1	-1	6	12	-1	24	-1	-1	-1
9	25	-1	-1	-1	-1	5	-1	12	-1	7	-1	-1	-1	-1	1	-1	-1	10	20	-1	4	-1	-1	11
-1	-1	17	24	21	25	23	-1	-1	-1	13	-1	-1	10	12	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
17	-1	25	-1	-1	-1	1	9	-1	24	18	-1	16	21	2	-1	-1	20	11	15	-1	-1	19	-1	-1
-1	-1	-1	21	-1	3	-1	7	18	14	-1	8	-1	9	13	19	-1	5	23	16	12	-1	-1	25	-1
-1	-1	24	-1	-1	16	-1	-1	-1	20	-1	-1	-1	23	7	25	-1	13	17	-1	14	-1	9	-1	18
20	-1	7	-1	16	-1	-1	23	15	-1	5	6	11	-1	14	4	10	12	9	3	-1	1	2	17	-1
6	14	-1	1	-1	-1	-1	-1	2	25	20	-1	19	3	4	-1	-1	-1	-1	18	-1	22	16	-1	-1
-1	8	12	15	11	-1	25	2	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	5	-1	19	9	22	-1	21
5	17	9	-1	-1	4	10	6	-1	13	-1	-1	23	22	-1	8	-1	-1	16	-1	7	18	11	-1	-1
22	-1	18	-1	-1	-1	-1	-1	-1	16	1	-1	6	-1	10	-1	3	4	25	19	15	-1	23	-1	24
1	-1	6	10	24	5	-1	11	-1	-1	19	-1	9	-1	-1	-1	23	-1	-1	17	2	16	-1	-1	12
3	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	2	-1	20	25	24	15	-1	-1	-1	-1	-1	6	8	-1
-1	1	-1	-1	-1	-1	8	13	-1	5	-1	16	-1	2	-1	-1	-1	15	12	-1	-1	-1	7	11	10
-1	15	23	-1	-1	1	3	-1	-1	4	-1	-1	17	7	-1	-1	14	19	-1	6	9	20	21	-1	22
-1	-1	-1	-1	-1	17	-1	-1	24	15	-1	-1	10	13	-1	21	-1	-1	-1	-1	18	2	14	-1	4
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	4	-1	-1	10	-1	25	8	-1	-1	-1	3	-1	5
21	5	-1	-1	18	20	-1	25	-1	7	-1	1	-1	-1	24	-1	-1	-1	-1	-1	-1	19	8	16	15
