16
7	5	8	6	10	12	9	-1	1	2	4	3	-1	14	15	16
3	1	4	2	14	-1	13	-1	9	-1	12	11	-1	6	7	8
11	9	12	-1	6	8	5	7	13	14	16	15	1	2	3	4
-1	-1	16	-1	2	4	1	-1	5	-1	-1	7	9	10	11	12
5	12	11	3	7	2	10	-1	4	8	-1	6	15	-1	16	9
8	7	9	16	-1	5	12	6	10	3	-1	13	14	-1	4	2
4	2	-1	-1	15	3	-1	9	11	12	5	14	7	-1	6	1
6	-1	14	1	8	11	4	13	16	9	7	2	12	5	10	-1
1	16	6	4	13	-1	2	5	15	11	14	12	8	3	9	-1
-1	3	-1	-1	16	-1	15	4	8	5	6	10	11	1	2	14
2	14	-1	11	3	1	-1	-1	7	13	9	16	-1	4	-1	5
-1	-1	5	9	-1	6	14	12	2	-1	3	1	-1	15	13	-1
16	10	3	8	12	14	7	2	6	15	11	5	4	9	1	13
9	6	7	-1	4	13	11	16	3	1	2	8	-1	12	14	-1
13	-1	2	12	5	-1	6	-1	14	16	10	9	3	7	8	11
14	-1	1	15	9	-1	3	8	12	7	13	4	-1	16	5	-1
