16
3	7	13	-1	8	-1	6	-1	15	-1	9	16	-1	2	-1	-1
-1	-1	-1	-1	-1	16	-1	-1	8	10	1	-1	4	12	-1	-1
8	-1	-1	10	2	1	-1	4	14	12	6	-1	15	13	-1	-1
-1	4	-1	-1	-1	12	-1	11	-1	-1	-1	-1	3	-1	-1	8
-1	14	-1	15	5	7	-1	-1	-1	3	-1	2	10	11	12	-1
-1	-1	4	-1	-1	11	-1	-1	13	15	-1	-1	6	-1	8	5
-1	-1	-1	7	1	3	-1	-1	-1	-1	12	10	-1	15	16	-1
-1	-1	12	11	-1	15	-1	14	-1	-1	-1	6	2	-1	4	-1
12	-1	-1	-1	4	6	1	8	10	-1	-1	-1	-1	-1	-1	-1
-1	1	14	-1	-1	-1	-1	9	-1	-1	11	-1	5	10	-1	-1
-1	-1	9	8	10	13	-1	3	-1	-1	-1	-1	11	4	-1	-1
2	-1	-1	-1	-1	-1	5	12	-1	-1	-1	15	-1	6	-1	7
11	15	1	14	12	-1	-1	7	3	-1	-1	9	16	5	-1	2
4	-1	-1	-1	-1	-1	10	-1	6	1	-1	-1	-1	-1	11	-1
-1	8	-1	-1	6	5	11	-1	7	-1	-1	-1	9	-1	-1	4
6	-1	-1	-1	-1	8	-1	1	-1	-1	-1	-1	12	14	15	10
