25
3	6	17	14	9	11	10	-1	2	1	25	7	21	20	5	19	12	16	-1	22	4	24	23	8	15
22	12	10	13	15	23	9	3	25	-1	-1	6	1	16	18	17	24	20	8	-1	7	19	11	5	-1
24	23	5	2	19	16	6	17	-1	20	8	9	22	3	12	15	11	4	10	1	18	-1	14	21	13
-1	-1	1	11	4	21	-1	22	-1	-1	24	17	19	-1	15	5	7	13	2	23	6	9	3	12	16
18	8	16	7	21	5	19	-1	15	24	4	11	2	23	13	3	6	25	9	-1	10	17	-1	20	1
2	1	18	9	25	-1	12	5	21	16	11	13	14	22	10	8	20	3	15	-1	24	7	6	23	17
13	3	24	21	10	19	17	8	-1	22	12	16	9	5	20	1	25	11	-1	7	15	4	2	14	18
8	22	-1	6	-1	-1	2	7	-1	-1	15	-1	18	4	1	21	5	12	24	17	13	11	16	10	20
20	16	11	-1	7	24	18	1	13	15	23	2	6	21	17	-1	22	9	14	4	19	5	8	25	3
14	17	15	4	5	20	23	25	-1	10	3	19	7	8	-1	16	2	-1	13	6	22	-1	1	-1	12
16	2	21	18	12	1	24	4	22	9	7	3	10	-1	19	25	8	23	17	5	11	6	20	15	14
15	7	23	10	22	6	20	11	16	-1	21	18	5	14	9	24	3	19	4	12	17	2	-1	1	25
19	4	3	20	17	12	25	2	10	5	22	23	15	11	16	-1	1	14	6	-1	21	8	-1	18	7
1	13	9	24	8	-1	14	18	3	7	6	20	25	12	4	2	21	10	11	15	-1	-1	5	16	19
11	14	25	5	-1	-1	21	15	19	23	1	8	17	24	2	7	18	22	20	16	9	10	12	3	4
4	19	6	-1	-1	18	11	9	23	21	13	5	12	1	3	14	17	24	7	2	8	16	25	-1	10
17	11	7	8	-1	3	4	16	1	12	20	-1	24	9	21	23	13	15	25	10	2	14	19	6	5
12	24	14	23	1	2	7	10	20	25	19	-1	16	6	-1	22	9	5	21	18	3	13	17	4	11
21	9	2	22	16	8	5	6	14	13	17	10	11	-1	7	-1	4	1	19	3	12	18	15	24	23
10	5	13	25	3	22	15	24	-1	19	2	4	-1	18	14	11	16	6	12	8	20	1	9	7	21
9	21	8	19	13	15	3	20	5	11	-1	12	4	2	25	6	10	7	1	24	14	23	18	17	22
6	10	12	-1	11	-1	16	-1	8	17	5	24	13	-1	23	18	14	2	-1	20	25	3	4	19	9
7	18	4	17	-1	25	1	23	24	2	9	-1	3	-1	22	12	-1	8	16	11	-1	20	10	13	6
5	25	20	-1	2	9	22	-1	-1	-1	-1	14	8	17	6	4	23	21	-1	13	1	15	7	11	24
23	15	22	3	24	10	13	14	4	-1	-1	1	20	7	11	9	19	17	5	25	16	12	21	2	8
