16
5	15	6	1	12	13	4	2	7	-1	3	-1	16	14	9	10
4	13	11	-1	-1	9	6	7	12	15	10	14	-1	3	8	2
12	14	-1	2	8	16	-1	3	-1	13	4	1	15	6	-1	11
9	-1	3	8	15	14	11	1	-1	6	2	5	7	12	4	13
2	-1	1	3	14	-1	13	16	10	12	-1	11	6	5	-1	-1
10	12	9	11	6	7	5	8	14	-1	13	15	2	1	3	4
14	16	13	15	2	-1	1	4	6	8	5	7	10	-1	11	12
6	8	-1	7	10	11	-1	12	2	4	-1	-1	-1	13	-1	16
-1	-1	16	9	13	4	-1	10	-1	1	7	6	-1	11	14	-1
8	11	4	13	-1	6	-1	-1	-1	-1	12	10	-1	16	2	7
-1	2	10	14	3	5	12	-1	13	9	15	16	8	4	6	1
1	5	12	6	16	8	7	9	-1	2	14	4	-1	10	-1	15
13	7	2	5	4	1	16	6	3	10	8	9	11	15	12	14
11	6	14	12	9	10	8	5	15	7	16	13	4	2	1	3
-1	1	8	-1	-1	2	14	15	4	5	6	12	13	7	-1	9
16	9	15	4	7	-1	3	13	1	14	11	2	5	8	10	6
