16
-1	-1	9	7	15	12	14	10	4	16	11	13	1	3	2	8
12	4	13	2	11	7	8	3	5	1	6	15	16	14	10	9
15	11	14	1	6	16	-1	2	9	8	3	-1	7	12	13	4
8	10	16	3	13	9	1	4	12	2	7	14	15	6	11	5
2	1	3	4	8	6	7	5	14	15	13	16	10	9	12	11
-1	5	7	8	16	14	15	13	10	11	9	12	2	1	4	3
10	9	11	12	-1	2	3	1	-1	7	5	8	14	13	16	15
14	13	15	16	12	10	11	9	2	3	1	4	6	5	8	7
16	7	8	-1	2	11	4	14	1	6	12	5	3	10	15	13
3	12	5	11	9	13	16	-1	7	14	10	2	8	4	1	6
-1	15	6	14	3	-1	10	12	8	13	4	11	9	16	7	2
13	2	4	10	1	-1	6	7	15	9	16	3	12	11	5	14
9	8	10	5	7	15	13	16	11	12	14	6	4	2	3	1
11	14	2	15	5	4	12	6	3	10	8	1	13	7	9	16
4	16	1	6	10	-1	9	8	13	5	2	7	11	15	14	12
7	3	12	13	14	1	2	11	16	4	15	9	5	8	6	10
