16
5	-1	6	-1	14	-1	-1	-1	-1	-1	12	9	1	3	-1	2
-1	12	10	11	-1	-1	4	-1	-1	7	8	5	13	15	16	-1
-1	4	2	-1	6	7	-1	-1	14	15	-1	13	9	11	-1	10
13	-1	-1	15	10	11	12	-1	2	3	4	1	5	7	-1	-1
-1	2	-1	-1	5	-1	7	-1	12	-1	-1	10	-1	16	13	-1
14	-1	16	9	-1	13	-1	4	7	8	-1	-1	6	1	-1	5
6	11	15	-1	8	-1	3	-1	-1	-1	-1	4	7	2	-1	12
12	13	7	-1	15	14	1	11	-1	-1	6	-1	3	-1	-1	9
-1	6	-1	-1	-1	12	-1	-1	1	2	14	-1	-1	4	9	-1
-1	3	4	1	-1	-1	5	8	-1	13	7	16	14	12	6	11
-1	9	13	16	11	-1	15	14	4	12	-1	-1	8	-1	1	3
15	14	11	12	4	-1	6	16	-1	9	-1	8	2	-1	7	-1
11	5	12	-1	13	4	10	2	-1	6	1	-1	-1	9	-1	-1
4	1	8	-1	3	-1	11	12	13	16	-1	-1	10	-1	-1	7
-1	15	-1	-1	16	-1	9	7	-1	4	2	-1	12	-1	5	1
16	7	9	-1	1	6	-1	-1	5	-1	3	12	4	13	11	-1
