25
20	3	15	5	11	21	13	8	9	-1	23	-1	22	-1	18	-1	12	2	-1	16	1	-1	24	6	-1
14	13	10	4	6	15	24	-1	23	-1	12	2	8	16	-1	-1	1	7	-1	-1	5	19	25	-1	17
21	16	7	8	17	10	11	-1	6	-1	3	19	9	25	4	13	24	15	23	5	22	14	-1	18	2
19	22	9	12	18	25	2	20	5	-1	-1	11	24	1	7	8	-1	17	-1	10	3	23	13	4	-1
23	1	25	24	2	-1	14	4	7	-1	20	-1	6	5	10	3	-1	-1	22	9	16	15	11	-1	8
12	19	5	15	-1	8	-1	16	-1	7	17	-1	1	10	22	-1	11	23	13	4	-1	6	14	3	-1
13	-1	11	2	1	-1	9	-1	3	14	24	8	15	4	23	-1	-1	20	5	25	18	12	22	19	16
-1	6	16	7	20	23	-1	5	24	2	-1	21	13	18	14	22	9	3	12	8	10	11	1	15	-1
3	9	-1	-1	4	12	-1	-1	22	13	19	5	2	7	11	1	6	-1	18	14	8	24	-1	17	20
-1	8	-1	18	14	20	4	1	25	11	9	-1	16	-1	-1	19	17	10	15	24	2	-1	23	5	13
5	12	4	-1	-1	-1	25	-1	2	9	7	-1	17	24	-1	14	13	22	10	11	15	20	-1	8	-1
7	-1	-1	-1	3	22	-1	19	8	6	11	10	20	13	16	18	-1	4	1	15	24	5	17	21	12
-1	-1	24	13	-1	-1	7	11	20	12	5	25	3	19	-1	6	2	21	17	23	14	22	-1	10	-1
-1	23	20	11	-1	-1	5	15	14	4	-1	9	12	-1	-1	7	19	8	24	3	13	2	6	-1	18
8	17	19	6	-1	-1	10	24	13	21	4	-1	18	-1	2	-1	16	5	20	12	-1	25	7	1	11
9	-1	18	23	21	19	20	6	-1	15	-1	-1	10	8	25	12	5	1	3	13	7	17	2	14	24
16	4	3	-1	-1	11	18	-1	17	-1	14	-1	5	2	-1	24	-1	9	21	20	25	-1	10	23	15
6	5	8	14	13	-1	16	2	21	22	18	24	23	12	15	11	-1	25	7	17	19	4	-1	20	-1
-1	-1	-1	-1	19	-1	-1	13	10	25	1	-1	21	-1	-1	23	4	-1	14	-1	12	16	-1	11	6
10	7	2	20	25	24	1	14	12	23	13	4	11	3	17	16	15	6	8	19	21	9	18	-1	5
-1	24	-1	22	-1	2	-1	21	16	-1	-1	15	14	-1	20	10	3	13	19	-1	17	-1	5	-1	-1
11	-1	-1	-1	8	-1	22	23	15	10	-1	1	-1	17	13	5	18	14	9	21	4	3	-1	24	19
15	-1	-1	19	23	14	6	25	-1	-1	10	-1	4	9	-1	17	8	24	2	-1	20	18	16	7	-1
-1	25	-1	10	5	-1	17	-1	19	-1	8	18	7	21	24	15	23	11	-1	22	6	1	9	-1	14
-1	14	17	3	7	13	8	9	1	24	22	-1	19	23	5	25	20	12	-1	-1	-1	21	-1	2	10
