25
-1	2	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	17	-1	-1	18	5	9	22	21	-1	-1	-1	-1	6
-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	15	-1	-1	-1	20	22	-1	-1	-1
13	-1	6	-1	-1	-1	16	-1	-1	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	11	-1	-1
-1	-1	-1	11	-1	15	-1	19	6	4	-1	-1	-1	-1	-1	2	-1	-1	14	-1	13	-1	-1	-1	1
19	22	24	-1	17	25	-1	-1	13	-1	-1	-1	-1	20	1	-1	-1	-1	11	12	-1	-1	-1	-1	-1
-1	-1	-1	12	-1	9	-1	-1	-1	2	-1	17	-1	-1	7	19	-1	-1	-1	-1	-1	13	-1	10	-1
-1	-1	-1	23	-1	4	5	17	-1	14	-1	-1	-1	22	21	6	-1	-1	16	-1	-1	-1	7	-1	8
3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	1	-1
-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	2	-1	17	-1
22	-1	8	-1	6	-1	10	3	-1	-1	14	-1	2	-1	-1	-1	-1	-1	1	-1	12	-1	-1	-1	-1
5	12	-1	25	-1	-1	-1	4	-1	-1	18	-1	24	-1	8	9	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	18	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	7	-1	-1	-1	-1
-1	6	-1	20	-1	-1	-1	-1	-1	15	-1	-1	13	17	-1	-1	-1	3	-1	4	-1	18	-1	-1	14
-1	-1	18	-1	3	-1	8	-1	-1	1	-1	-1	-1	23	-1	15	-1	-1	-1	-1	-1	20	-1	4	-1
23	-1	15	-1	19	-1	-1	-1	25	11	-1	4	-1	9	-1	-1	22	18	-1	20	1	-1	-1	-1	24
-1	-1	-1	-1	-1	3	-1	-1	22	-1	-1	-1	-1	-1	-1	25	17	-1	-1	-1	18	-1	20	-1	7
-1	-1	-1	-1	12	16	2	-1	-1	-1	-1	-1	-1	1	15	-1	-1	23	-1	-1	-1	14	-1	6	-1
-1	-1	-1	-1	-1	-1	11	-1	-1	-1	19	-1	-1	-1	-1	-1	2	-1	-1	-1	5	-1	-1	23	-1
-1	-1	-1	-1	-1	19	-1	21	-1	9	-1	22	-1	-1	-1	-1	-1	10	-1	1	16	-1	-1	-1	2
-1	25	23	-1	-1	17	-1	-1	4	-1	13	-1	-1	5	20	11	8	-1	-1	-1	9	-1	-1	-1	-1
-1	-1	3	9	25	-1	15	-1	-1	-1	5	-1	11	-1	-1	-1	20	-1	17	-1	14	-1	-1	18	-1
1	-1	-1	-1	-1	-1	9	6	-1	3	8	-1	-1	4	24	-1	-1	-1	-1	18	25	-1	-1	-1	-1
24	-1	-1	19	15	-1	-1	-1	-1	-1	-1	1	-1	10	-1	-1	25	-1	-1	-1	-1	-1	2	-1	-1
20	-1	-1	-1	-1	-1	-1	23	-1	-1	21	13	-1	18	-1	1	4	-1	-1	-1	-1	-1	22	-1	-1
14	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	9	-1	-1	-1	-1	2	-1	17	-1	-1	-1
