25
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	12	-1	-1	-1	-1	-1
-1	22	24	-1	9	-1	19	-1	2	-1	4	-1	-1	-1	-1	11	-1	8	-1	-1	-1	-1	23	10	25
13	5	12	-1	1	-1	-1	-1	8	-1	11	-1	-1	-1	-1	-1	-1	-1	6	4	-1	-1	-1	-1	-1
2	4	-1	14	-1	-1	-1	7	20	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	6	-1	-1	-1
-1	-1	-1	7	-1	-1	-1	-1	-1	-1	5	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1
9	-1	-1	-1	19	20	10	-1	-1	-1	1	-1	24	-1	-1	18	-1	17	-1	-1	15	-1	12	-1	16
-1	-1	-1	-1	-1	-1	-1	-1	-1	22	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	10	-1	-1	-1	-1
-1	14	-1	-1	17	15	7	11	1	-1	-1	19	12	-1	-1	25	2	16	20	-1	-1	21	-1	-1	-1
-1	-1	20	-1	-1	12	-1	-1	16	-1	-1	-1	-1	6	-1	-1	-1	-1	22	23	-1	-1	-1	25	-1
-1	-1	13	-1	-1	3	-1	19	-1	-1	16	-1	-1	-1	-1	-1	11	-1	-1	-1	-1	-1	18	20	-1
3	19	-1	-1	-1	-1	1	-1	-1	12	-1	25	11	10	20	-1	5	4	15	-1	2	-1	-1	-1	-1
-1	-1	18	-1	-1	11	16	-1	-1	20	-1	7	-1	-1	-1	-1	-1	-1	19	8	-1	-1	21	-1	24
12	-1	9	20	-1	-1	2	14	15	-1	-1	-1	-1	-1	19	-1	10	21	24	-1	-1	-1	-1	7	-1
-1	-1	-1	17	21	5	-1	-1	-1	-1	-1	1	-1	-1	-1	16	7	-1	-1	-1	-1	9	-1	4	-1
-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	25	-1	18	-1	20	3	-1	-1	15
25	-1	-1	-1	-1	24	-1	-1	-1	15	-1	-1	-1	-1	11	6	9	-1	17	-1	-1	-1	19	22	-1
4	-1	-1	-1	-1	-1	-1	20	10	-1	-1	-1	-1	-1	5	-1	-1	-1	16	18	-1	25	-1	-1	9
-1	17	19	-1	10	9	-1	12	-1	-1	8	22	-1	14	21	20	-1	11	-1	25	-1	-1	-1	-1	-1
-1	6	-1	-1	16	19	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	15	-1	10	-1	24	20	-1	21	8
8	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	7	-1	-1	23	-1	-1	-1	-1	11	-1	-1	1	-1
-1	-1	-1	9	-1	2	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	22	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	16	-1	8	24	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1
7	3	-1	19	-1	-1	-1	-1	11	-1	-1	4	22	-1	-1	2	12	18	-1	16	8	-1	-1	-1	17
-1	-1	25	-1	12	-1	5	-1	-1	-1	-1	-1	3	-1	17	-1	8	-1	-1	-1	-1	10	-1	-1	11
-1	8	-1	-1	-1	10	-1	3	-1	4	21	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1
