16
15	-1	2	11	3	1	8	-1	-1	5	-1	-1	-1	7	9	16
-1	3	12	-1	-1	9	15	4	2	-1	11	1	-1	8	6	10
6	16	1	-1	13	7	2	-1	9	10	8	3	-1	-1	-1	12
-1	8	10	9	-1	6	-1	12	13	7	-1	15	-1	2	-1	-1
9	-1	8	16	-1	5	12	6	-1	2	14	-1	3	10	15	13
-1	-1	4	13	15	3	16	-1	-1	-1	7	-1	12	-1	5	14
14	15	-1	-1	-1	11	4	13	10	3	12	5	9	16	7	2
-1	12	-1	3	-1	-1	10	14	-1	9	15	-1	-1	4	1	6
16	13	15	14	2	-1	1	3	11	-1	9	10	-1	5	-1	7
12	9	11	-1	6	8	5	7	-1	4	1	-1	14	13	16	15
-1	1	-1	2	14	16	13	-1	-1	-1	-1	-1	10	9	12	11
-1	-1	7	6	-1	12	9	11	15	16	13	14	2	1	4	3
-1	10	16	8	-1	14	-1	2	1	-1	4	9	15	6	-1	5
-1	-1	14	15	9	10	-1	8	-1	-1	-1	16	7	-1	13	-1
2	4	13	12	-1	15	-1	1	8	11	3	7	-1	-1	10	-1
-1	-1	-1	5	-1	13	11	16	14	15	-1	12	1	-1	2	8
