16
3	8	9	10	2	6	-1	16	-1	4	13	7	-1	-1	11	14
-1	1	-1	15	3	11	8	-1	14	9	-1	-1	12	2	4	13
7	2	12	14	4	13	-1	9	6	5	-1	-1	-1	3	-1	16
11	16	4	13	10	15	-1	12	3	8	2	1	5	7	-1	-1
14	-1	11	6	-1	7	13	15	2	1	3	4	9	-1	8	-1
-1	-1	-1	-1	11	-1	-1	1	-1	10	6	5	-1	-1	-1	-1
-1	5	13	7	8	-1	9	3	-1	-1	-1	-1	4	6	-1	1
8	-1	-1	-1	6	5	-1	4	7	16	9	-1	-1	15	14	2
9	11	-1	12	13	-1	-1	14	-1	3	-1	2	-1	8	5	7
-1	3	2	-1	9	12	-1	10	-1	7	8	-1	-1	16	13	-1
-1	15	14	16	5	-1	7	6	9	-1	-1	10	-1	-1	-1	3
5	7	6	-1	-1	4	-1	2	13	15	16	14	10	12	9	11
-1	6	-1	-1	14	-1	4	11	-1	13	15	3	16	-1	7	8
4	13	-1	11	12	3	10	5	16	2	-1	9	1	14	-1	-1
-1	9	15	3	7	1	6	8	11	14	-1	-1	13	10	2	-1
10	-1	7	-1	-1	-1	-1	13	-1	-1	1	-1	3	11	12	5
