16
-1	-1	-1	14	-1	1	15	-1	-1	3	-1	-1	-1	-1	2	-1
8	1	-1	3	4	-1	-1	11	-1	10	-1	-1	-1	-1	7	-1
-1	15	-1	-1	12	2	14	7	-1	-1	-1	13	16	-1	3	8
-1	7	13	-1	-1	-1	10	-1	16	2	5	6	14	11	-1	15
-1	4	-1	-1	11	12	6	-1	-1	-1	13	-1	-1	8	5	9
12	11	-1	15	13	-1	-1	-1	-1	-1	9	10	-1	-1	6	-1
10	-1	-1	8	16	4	-1	-1	1	11	2	-1	12	-1	-1	7
16	13	-1	-1	-1	-1	1	-1	-1	6	12	-1	-1	-1	-1	-1
14	12	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	10	13
-1	-1	-1	4	-1	-1	2	10	-1	-1	-1	9	-1	12	11	3
13	3	15	10	1	6	-1	12	-1	14	-1	-1	8	7	-1	16
-1	-1	7	-1	-1	-1	11	4	5	-1	-1	-1	6	15	14	1
11	10	12	9	14	15	16	-1	6	5	-1	8	-1	1	-1	-1
3	-1	4	-1	-1	11	12	9	14	-1	-1	16	-1	-1	-1	6
15	-1	16	-1	-1	7	-1	5	2	-1	3	-1	11	-1	-1	-1
-1	-1	-1	5	-1	-1	4	1	-1	9	11	-1	15	-1	16	-1
