25
-1	-1	20	17	-1	7	19	-1	11	5	-1	18	-1	-1	1	-1	-1	10	12	-1	25	4	9	-1	3
14	9	25	-1	6	10	-1	-1	22	20	11	13	23	4	2	21	-1	-1	8	-1	15	-1	19	5	12
23	2	13	5	-1	-1	9	-1	3	12	17	-1	10	24	19	-1	11	1	20	25	-1	14	-1	21	-1
22	18	-1	19	-1	4	24	15	-1	8	-1	-1	20	-1	21	9	14	17	6	3	-1	1	-1	-1	13
1	10	4	15	11	18	25	13	14	21	9	12	-1	-1	-1	-1	2	5	-1	24	-1	-1	6	-1	-1
25	5	17	9	19	16	12	8	-1	-1	1	11	7	18	-1	-1	3	22	15	-1	4	6	-1	10	14
-1	3	-1	-1	23	1	15	24	7	11	-1	-1	-1	-1	8	2	-1	20	25	5	-1	-1	22	9	19
-1	22	2	18	-1	-1	3	9	-1	19	-1	23	15	5	13	11	1	12	10	-1	8	-1	16	-1	21
24	-1	7	6	-1	14	-1	-1	-1	-1	12	25	2	16	4	13	19	8	21	9	-1	-1	-1	-1	20
-1	16	-1	-1	15	5	-1	-1	-1	-1	21	22	-1	9	3	14	17	4	-1	-1	-1	2	1	-1	23
-1	23	11	-1	-1	15	-1	-1	2	14	16	20	5	-1	9	10	-1	24	3	13	6	22	-1	-1	8
-1	14	9	10	22	19	5	3	8	25	-1	17	21	23	6	-1	12	11	-1	20	-1	15	-1	-1	1
-1	13	18	16	2	22	21	-1	-1	-1	19	24	-1	3	7	-1	4	15	17	14	11	-1	-1	20	-1
19	15	3	8	20	-1	-1	17	6	-1	-1	10	22	-1	14	25	9	-1	1	2	21	16	-1	4	5
17	-1	12	21	5	13	11	20	16	10	25	1	4	15	18	-1	-1	19	22	-1	-1	3	-1	14	7
10	25	15	-1	13	2	-1	-1	19	6	22	21	-1	-1	-1	18	-1	7	11	17	1	-1	-1	-1	16
8	12	-1	11	-1	20	-1	21	9	-1	4	14	18	2	-1	3	25	-1	5	10	17	19	-1	22	24
-1	19	-1	20	4	12	-1	-1	-1	-1	10	-1	25	17	11	16	-1	2	-1	-1	14	13	5	8	6
-1	-1	-1	22	9	3	13	11	17	-1	15	8	6	19	16	-1	23	14	24	-1	20	25	7	2	10
2	-1	24	-1	-1	8	16	10	25	22	5	3	1	-1	12	20	-1	6	19	4	23	21	11	18	9
5	-1	23	25	8	11	6	14	20	15	3	19	-1	7	-1	-1	18	-1	-1	16	22	9	24	1	4
9	6	14	-1	1	21	8	-1	-1	-1	23	16	-1	-1	-1	17	20	3	-1	19	10	5	25	-1	2
15	11	-1	2	-1	-1	22	19	5	16	20	4	12	6	-1	8	-1	-1	13	-1	-1	-1	-1	17	-1
12	4	19	24	3	17	2	-1	13	-1	-1	9	-1	21	-1	-1	10	23	7	15	16	8	20	-1	11
16	20	22	7	18	9	-1	4	12	3	8	-1	-1	-1	17	-1	-1	25	14	-1	19	-1	21	13	15
