16
-1	-1	-1	13	-1	5	8	7	-1	4	1	2	11	-1	-1	10
-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	10	-1	16	13	-1
-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1
-1	-1	4	-1	-1	-1	-1	-1	-1	16	13	14	7	-1	5	-1
4	-1	-1	2	-1	14	6	-1	-1	-1	-1	-1	-1	-1	-1	9
-1	-1	-1	8	-1	15	9	4	-1	-1	-1	-1	-1	-1	3	-1
-1	-1	-1	-1	-1	-1	7	5	9	-1	8	3	-1	6	-1	-1
-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	11
1	-1	-1	-1	4	-1	13	16	-1	15	-1	12	-1	-1	-1	5
16	-1	-1	14	5	-1	-1	-1	-1	11	3	7	13	-1	4	-1
-1	5	11	-1	12	-1	-1	-1	-1	-1	-1	-1	16	-1	10	-1
-1	4	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	1	-1	-1
8	-1	1	4	-1	-1	-1	-1	16	-1	-1	13	-1	-1	-1	3
9	-1	-1	-1	-1	-1	11	13	-1	-1	-1	5	-1	-1	-1	1
-1	-1	-1	-1	-1	-1	3	-1	-1	-1	7	8	-1	-1	-1	-1
-1	13	15	-1	1	-1	-1	-1	-1	-1	-1	11	8	-1	-1	-1
