16
-1	7	8	9	6	1	-1	5	4	2	14	11	10	3	13	15
-1	15	-1	14	13	8	-1	11	-1	3	12	5	16	9	2	7
13	-1	4	10	9	15	16	3	-1	1	7	8	11	12	-1	5
-1	-1	5	11	14	7	10	2	-1	9	-1	-1	4	8	6	1
14	13	15	16	3	-1	-1	4	11	-1	-1	10	5	-1	7	-1
6	5	7	8	11	-1	-1	12	-1	-1	-1	14	1	-1	3	-1
10	9	11	12	7	6	5	8	-1	4	1	2	-1	14	15	16
2	1	3	4	15	-1	13	16	7	8	5	-1	-1	10	-1	12
9	-1	10	-1	12	11	14	6	13	-1	16	15	2	4	1	3
11	14	2	15	-1	3	8	1	12	5	6	4	7	-1	16	9
4	16	-1	6	5	-1	2	-1	-1	10	8	3	15	11	12	14
7	3	-1	13	-1	16	15	9	2	14	11	-1	8	5	-1	6
-1	4	-1	2	-1	-1	6	15	8	11	3	-1	14	16	9	10
8	10	16	3	2	12	7	14	1	13	-1	9	-1	15	5	11
15	11	14	1	8	9	-1	10	5	-1	2	-1	12	-1	-1	13
5	6	9	-1	16	4	11	13	14	15	10	12	3	1	8	2
