25
-1	18	2	-1	14	1	-1	10	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	23	-1	17	21	-1	-1	16
-1	-1	-1	13	23	16	-1	25	20	-1	-1	-1	-1	11	15	8	-1	17	6	-1	18	19	-1	9	22
-1	-1	8	11	-1	17	-1	18	4	14	-1	-1	-1	13	20	3	9	19	22	-1	2	23	-1	25	-1
5	-1	17	25	19	3	-1	15	-1	24	-1	16	8	-1	12	-1	-1	-1	11	1	6	-1	-1	-1	-1
-1	-1	7	24	10	-1	-1	21	-1	-1	-1	14	22	17	-1	4	16	-1	25	-1	11	-1	5	15	3
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	22	-1	-1	21	-1	3	8	24	19	-1	-1	11	20	23
14	-1	-1	-1	22	12	20	16	11	-1	-1	-1	3	-1	5	6	-1	21	17	-1	-1	1	13	-1	18
-1	-1	11	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	9	12	-1	-1	-1	-1	8	-1	-1	-1
-1	-1	12	-1	-1	-1	-1	-1	-1	23	-1	13	20	10	11	-1	15	4	1	-1	3	7	9	14	-1
15	8	3	19	-1	-1	-1	-1	-1	25	-1	24	17	-1	7	-1	-1	-1	10	13	16	-1	21	-1	-1
-1	-1	15	-1	13	8	17	11	-1	18	-1	-1	5	-1	14	24	-1	-1	-1	22	-1	16	-1	-1	4
-1	-1	-1	-1	-1	22	21	-1	2	16	15	12	-1	24	18	-1	-1	-1	7	-1	-1	6	-1	-1	5
-1	11	-1	8	16	-1	-1	5	13	-1	9	20	21	-1	-1	23	-1	18	-1	4	-1	24	-1	22	-1
21	-1	5	18	-1	23	-1	-1	14	1	17	-1	-1	4	-1	-1	19	-1	-1	-1	-1	-1	-1	2	7
-1	-1	24	-1	17	-1	4	19	6	-1	-1	-1	-1	22	-1	12	-1	-1	3	-1	21	-1	-1	18	-1
-1	19	-1	22	-1	14	3	-1	-1	9	-1	4	-1	8	24	-1	-1	-1	5	-1	1	13	-1	-1	-1
-1	17	-1	-1	24	13	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	16	18	6	4	3	-1	-1	9
9	-1	-1	-1	-1	7	18	-1	16	21	-1	10	-1	20	-1	-1	4	23	-1	-1	24	-1	-1	-1	19
10	15	-1	1	-1	-1	-1	-1	-1	19	14	-1	13	-1	25	-1	8	3	-1	-1	20	-1	-1	-1	6
-1	-1	13	23	-1	11	25	20	1	-1	3	-1	16	12	-1	19	-1	10	15	-1	-1	-1	18	21	8
-1	-1	-1	9	1	-1	-1	-1	-1	-1	24	21	-1	-1	8	-1	22	-1	16	23	-1	-1	-1	-1	25
11	-1	10	15	-1	-1	1	13	9	8	-1	23	-1	-1	22	-1	6	12	-1	20	7	18	-1	-1	14
-1	7	22	-1	-1	-1	11	-1	25	-1	-1	9	-1	3	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	23	5	-1	18	-1	-1	-1	12	20	11	14	-1	-1	-1	7	-1	-1	3	-1	4	22	-1	24
4	-1	19	12	3	-1	15	-1	23	22	13	17	-1	-1	-1	-1	21	-1	9	18	-1	11	-1	-1	-1
