16
1	14	11	15	8	10	3	9	12	7	13	4	16	-1	6	2
-1	13	4	12	1	15	6	-1	14	16	10	9	7	-1	11	-1
7	9	6	5	16	13	11	4	3	1	2	8	12	14	15	-1
3	-1	-1	8	2	14	7	12	6	15	11	-1	-1	1	13	4
-1	-1	-1	9	12	6	14	11	-1	4	3	1	-1	13	7	16
-1	12	3	7	4	9	15	-1	8	5	6	-1	1	2	14	11
-1	1	16	4	5	7	2	13	15	11	14	-1	3	9	10	-1
-1	2	14	11	-1	1	8	3	7	13	9	16	-1	12	5	6
9	8	7	16	6	5	-1	1	10	-1	15	13	11	4	2	14
11	5	12	3	14	2	10	7	4	8	1	6	13	16	-1	15
14	6	15	1	13	-1	4	8	16	9	-1	2	5	10	-1	12
10	4	2	13	-1	3	16	15	11	12	5	14	8	6	1	7
4	3	1	-1	15	16	13	14	9	10	12	11	6	-1	8	5
-1	7	-1	6	11	12	9	10	1	-1	4	3	14	15	16	13
16	15	13	14	3	4	1	2	5	6	8	7	10	11	-1	9
12	11	9	10	-1	8	5	6	13	14	16	-1	2	3	4	1
