16
10	3	9	8	13	7	-1	12	6	5	-1	2	11	15	-1	1
-1	6	5	-1	-1	16	9	14	-1	-1	7	3	4	12	-1	-1
-1	-1	12	2	-1	15	5	-1	-1	1	-1	4	-1	-1	16	-1
13	-1	4	16	2	1	8	-1	-1	14	12	-1	6	-1	-1	7
9	15	16	4	-1	5	10	-1	-1	-1	-1	-1	3	7	-1	-1
6	14	11	12	-1	-1	1	-1	7	13	15	-1	-1	9	10	-1
7	2	13	-1	14	11	-1	15	-1	-1	-1	8	-1	4	-1	6
1	8	-1	-1	-1	13	16	7	5	12	4	6	-1	-1	-1	15
-1	10	7	14	-1	8	6	4	9	16	-1	-1	-1	3	-1	11
3	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	13	4	10
5	-1	1	6	15	-1	13	-1	2	4	-1	14	7	-1	8	9
-1	4	-1	-1	7	9	2	16	3	10	5	-1	15	-1	-1	-1
-1	5	-1	7	-1	14	15	-1	4	-1	2	-1	-1	-1	-1	12
4	1	2	3	8	6	-1	5	12	-1	10	-1	13	-1	15	-1
12	9	10	-1	4	2	-1	-1	-1	15	-1	-1	-1	6	7	8
16	-1	-1	-1	12	10	-1	-1	8	7	6	5	1	2	-1	4
