16
14	12	11	15	16	1	4	-1	10	3	8	-1	13	5	7	2
-1	16	-1	7	-1	-1	-1	15	-1	4	6	-1	3	10	1	-1
6	10	-1	-1	-1	12	7	13	-1	-1	11	2	16	-1	-1	15
3	-1	4	2	8	-1	9	-1	7	15	-1	-1	-1	-1	6	14
8	7	6	-1	13	15	-1	16	12	10	-1	11	2	-1	4	1
16	15	14	-1	-1	-1	-1	12	4	2	1	3	-1	7	8	5
4	3	2	1	-1	-1	6	-1	-1	14	13	15	10	-1	-1	-1
12	11	10	-1	-1	-1	2	4	8	6	-1	7	-1	15	16	-1
-1	-1	9	-1	-1	6	1	14	3	5	12	-1	8	13	11	-1
5	14	12	11	2	4	-1	-1	-1	-1	-1	6	15	-1	3	16
-1	6	8	4	12	-1	-1	11	-1	13	-1	16	-1	-1	-1	-1
-1	-1	3	10	-1	8	-1	-1	2	11	14	-1	1	-1	5	12
-1	5	-1	-1	10	16	-1	-1	13	9	-1	1	12	2	14	-1
13	4	-1	-1	11	14	15	1	6	16	2	-1	9	-1	-1	-1
10	9	-1	14	4	13	12	-1	11	7	3	8	5	-1	15	6
2	8	-1	3	-1	9	5	7	15	12	-1	14	-1	16	-1	11
