16
-1	-1	-1	-1	-1	-1	-1	-1	1	-1	4	-1	12	-1	3	-1
14	-1	-1	11	1	-1	12	5	-1	-1	10	3	7	8	16	9
-1	1	6	8	-1	9	16	-1	5	14	-1	12	2	4	13	-1
12	-1	10	5	8	-1	-1	11	7	2	-1	9	15	-1	-1	-1
10	-1	-1	-1	4	-1	-1	-1	2	8	-1	-1	6	-1	-1	-1
3	11	-1	-1	5	1	-1	15	10	-1	14	16	-1	13	12	-1
-1	-1	1	-1	-1	-1	-1	14	-1	5	6	15	10	16	-1	-1
-1	-1	5	16	9	-1	3	10	-1	4	-1	-1	-1	-1	-1	1
1	4	3	-1	-1	-1	5	8	-1	15	13	-1	9	11	10	12
-1	-1	-1	-1	10	11	-1	12	4	3	1	2	-1	-1	-1	8
-1	12	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	13	15	-1	16
5	-1	7	-1	-1	15	-1	16	12	11	-1	-1	1	-1	-1	-1
-1	10	-1	-1	-1	-1	2	-1	14	-1	15	-1	16	1	4	6
6	5	12	4	3	-1	-1	1	-1	-1	-1	13	-1	-1	11	-1
11	-1	2	1	-1	-1	15	9	-1	10	-1	-1	3	-1	7	13
-1	7	13	15	11	-1	14	-1	-1	-1	-1	-1	8	10	9	-1
