16
-1	1	-1	2	-1	-1	-1	16	-1	-1	-1	9	7	-1	5	-1
-1	-1	15	-1	-1	1	-1	4	8	-1	-1	5	-1	-1	-1	10
8	5	-1	6	10	9	11	12	-1	-1	2	1	15	-1	-1	14
12	9	11	10	-1	5	-1	8	-1	-1	14	13	-1	4	1	2
-1	-1	1	-1	13	2	-1	-1	-1	12	-1	-1	-1	-1	-1	3
-1	-1	-1	9	11	14	12	6	3	-1	4	2	-1	-1	16	-1
15	-1	-1	11	3	8	-1	-1	9	16	13	-1	-1	5	6	-1
13	3	12	-1	-1	15	4	9	6	10	5	8	2	14	-1	1
11	12	-1	-1	7	10	-1	-1	-1	-1	-1	4	16	-1	-1	-1
-1	2	-1	-1	15	16	9	3	5	14	-1	-1	-1	1	7	-1
-1	15	-1	-1	-1	-1	-1	11	7	-1	-1	16	10	3	12	5
9	7	8	16	-1	-1	6	5	15	-1	3	10	-1	2	14	-1
-1	-1	-1	-1	9	3	-1	-1	-1	4	-1	12	-1	-1	2	-1
-1	-1	9	-1	4	11	16	-1	2	8	1	3	14	15	10	12
3	10	16	-1	-1	7	-1	-1	11	-1	15	6	1	-1	4	9
2	-1	13	-1	5	6	-1	15	-1	9	-1	-1	8	-1	3	7
