25
-1	-1	-1	-1	3	-1	19	-1	-1	-1	-1	1	-1	-1	25	5	-1	-1	-1	21	13	-1	-1	20	-1
-1	-1	-1	13	-1	20	-1	-1	-1	-1	21	-1	-1	-1	2	-1	-1	-1	9	-1	-1	-1	8	3	25
-1	25	23	-1	10	14	-1	17	-1	4	8	-1	3	-1	-1	2	6	13	18	-1	22	21	1	12	-1
-1	5	-1	21	16	2	18	1	25	9	22	10	11	-1	13	-1	-1	-1	3	-1	-1	-1	6	-1	23
-1	-1	17	6	-1	13	24	-1	-1	21	-1	20	-1	9	16	25	-1	-1	11	-1	15	4	2	18	14
-1	-1	9	25	-1	22	-1	-1	-1	13	16	18	14	1	-1	24	-1	8	20	17	7	19	11	-1	5
21	22	8	18	14	-1	1	20	4	-1	-1	-1	24	19	-1	-1	-1	2	13	5	6	9	3	-1	12
5	-1	-1	15	24	18	16	8	21	-1	-1	13	4	2	11	6	14	-1	-1	-1	10	17	22	-1	-1
-1	13	10	2	1	-1	17	6	-1	-1	20	5	-1	-1	7	-1	-1	-1	-1	-1	-1	24	-1	15	-1
-1	-1	6	7	20	24	-1	23	19	2	3	12	-1	22	-1	11	-1	-1	-1	-1	18	25	-1	13	-1
6	11	20	16	-1	15	23	-1	-1	-1	-1	9	-1	5	-1	3	12	-1	19	24	17	2	13	25	1
12	2	25	-1	-1	19	-1	4	17	-1	11	-1	22	15	-1	1	-1	6	-1	-1	-1	-1	24	-1	18
-1	18	14	3	7	1	9	13	-1	24	12	4	-1	25	-1	-1	-1	11	10	-1	23	22	5	19	16
-1	-1	-1	-1	-1	16	-1	2	12	18	-1	19	7	-1	3	8	-1	-1	23	25	-1	6	20	-1	-1
-1	-1	-1	-1	23	-1	25	14	6	5	-1	2	-1	17	8	-1	16	20	22	7	9	10	-1	4	3
7	21	16	-1	-1	-1	12	-1	-1	1	-1	-1	5	13	24	14	-1	22	2	18	25	-1	-1	-1	-1
-1	23	-1	24	-1	7	4	18	14	17	19	-1	9	3	21	-1	11	-1	-1	12	5	20	-1	6	-1
9	-1	22	12	-1	5	20	25	2	16	17	6	10	8	14	23	13	-1	21	4	1	15	-1	24	11
10	14	13	-1	6	23	22	-1	24	3	7	11	18	-1	-1	-1	-1	5	-1	9	-1	12	21	8	2
-1	20	-1	-1	11	9	-1	21	13	19	-1	25	16	4	-1	10	24	1	7	-1	14	-1	-1	-1	17
2	10	-1	-1	25	12	14	24	-1	23	6	-1	19	16	15	-1	18	21	-1	22	3	13	-1	11	-1
18	9	11	-1	21	4	6	-1	20	15	1	3	13	-1	5	-1	-1	-1	-1	14	-1	-1	-1	10	22
-1	-1	-1	-1	19	10	13	-1	-1	25	18	-1	-1	23	-1	16	-1	12	-1	-1	20	1	9	-1	-1
3	16	-1	1	12	17	-1	11	18	-1	-1	21	20	24	-1	13	10	25	15	23	2	-1	19	5	6
8	6	5	-1	13	-1	-1	-1	16	22	-1	7	-1	-1	10	-1	3	-1	1	20	-1	-1	-1	-1	24
