16
-1	13	-1	-1	12	5	4	6	8	-1	10	-1	-1	11	14	2
-1	-1	-1	-1	-1	-1	1	11	15	-1	-1	16	-1	7	-1	12
-1	-1	-1	1	13	7	15	-1	14	-1	-1	11	-1	9	-1	-1
-1	-1	15	12	-1	-1	3	-1	2	-1	-1	-1	6	-1	16	-1
10	16	14	9	-1	-1	-1	-1	-1	15	1	5	2	-1	4	-1
-1	15	6	5	1	-1	9	-1	-1	14	2	-1	3	8	-1	-1
2	-1	-1	-1	-1	-1	12	10	11	-1	16	-1	-1	-1	6	-1
13	-1	-1	4	-1	6	-1	2	-1	-1	8	9	-1	-1	11	-1
-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	3	12	-1
5	-1	11	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	2	4
7	-1	16	-1	-1	3	-1	12	-1	11	-1	8	14	-1	-1	-1
-1	-1	-1	13	-1	-1	-1	14	-1	5	-1	-1	9	-1	-1	-1
-1	-1	-1	-1	-1	16	14	13	9	12	11	10	-1	6	-1	7
12	10	9	11	-1	-1	6	5	13	-1	15	-1	4	2	1	3
-1	-1	-1	7	-1	-1	10	-1	1	-1	-1	2	16	14	13	-1
16	14	-1	-1	3	4	-1	-1	-1	-1	7	6	12	10	9	-1
