16
-1	14	1	11	-1	-1	4	7	6	16	-1	2	-1	9	8	-1
-1	-1	-1	-1	6	-1	-1	-1	13	-1	1	-1	-1	-1	2	-1
-1	-1	-1	-1	-1	-1	9	16	11	-1	8	3	-1	-1	-1	-1
-1	-1	-1	6	-1	-1	8	1	-1	-1	-1	-1	-1	-1	16	-1
-1	-1	-1	-1	7	9	-1	13	5	-1	12	-1	-1	-1	-1	-1
9	10	-1	8	2	-1	1	4	-1	15	13	16	-1	-1	-1	14
-1	12	-1	3	-1	-1	-1	5	14	-1	-1	11	9	-1	4	-1
-1	-1	-1	16	-1	14	12	-1	10	3	9	8	-1	-1	-1	2
-1	-1	4	1	9	12	11	-1	-1	-1	-1	-1	-1	-1	-1	13
-1	-1	16	13	5	8	-1	-1	12	10	11	9	4	2	3	-1
-1	11	12	9	-1	16	15	14	4	-1	-1	-1	8	6	-1	-1
-1	-1	8	-1	-1	-1	-1	2	-1	14	15	13	12	-1	-1	-1
16	-1	-1	-1	10	-1	-1	3	2	11	4	14	-1	-1	-1	-1
3	-1	-1	12	-1	1	-1	-1	-1	-1	16	15	-1	-1	-1	-1
1	6	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	13	-1
-1	-1	-1	2	11	5	-1	-1	1	8	6	7	-1	15	-1	16
