16
1	3	4	2	14	11	6	12	8	5	9	10	16	7	15	13
12	14	11	15	2	13	7	5	16	6	-1	1	8	10	3	9
16	9	13	7	8	3	1	10	14	15	11	2	6	5	4	12
10	6	5	8	15	16	9	4	3	13	7	12	11	14	1	2
9	10	16	14	6	5	15	1	4	2	12	13	3	11	7	-1
4	13	7	12	3	9	10	8	11	1	15	14	2	6	16	5
5	11	15	6	7	-1	14	2	10	3	8	16	4	13	9	1
8	2	1	3	11	4	13	16	6	7	5	9	10	15	12	14
13	15	3	10	12	1	5	6	7	9	16	8	14	2	11	4
14	5	12	11	16	15	3	9	2	10	13	4	7	1	8	6
6	1	8	4	10	7	2	14	12	11	3	5	15	9	13	16
2	7	9	16	4	8	11	13	15	14	1	6	12	3	5	10
7	8	6	5	1	2	4	3	13	16	14	15	9	12	10	11
3	4	2	1	9	10	12	11	5	8	6	7	13	16	14	15
15	16	14	13	5	6	8	7	9	12	10	11	1	4	2	3
11	12	10	9	13	14	16	15	1	4	2	3	5	8	6	7
