25
15	14	18	2	4	17	6	19	8	22	16	20	-1	-1	5	1	11	7	25	23	21	10	3	24	13
22	9	12	1	21	23	11	20	25	10	19	24	3	7	8	16	18	6	2	13	4	5	17	15	14
-1	-1	3	8	5	18	13	24	1	15	2	17	23	6	21	-1	9	4	22	14	12	7	16	11	-1
24	23	17	6	7	12	21	4	5	16	13	10	11	14	22	8	3	19	20	15	9	25	1	18	2
13	10	20	16	11	2	9	14	7	3	25	1	15	18	4	21	12	17	5	24	6	23	22	19	8
4	8	15	23	-1	10	2	-1	13	1	7	5	25	21	20	19	16	22	12	18	14	9	6	17	3
18	21	13	14	25	6	7	16	17	20	9	12	8	22	3	15	4	1	11	10	2	19	23	5	24
7	5	2	11	19	9	25	23	3	-1	6	18	14	1	16	17	20	21	24	8	13	15	12	10	22
6	12	16	3	9	8	18	21	22	14	17	15	24	19	10	5	13	23	7	2	11	-1	20	1	25
10	20	1	22	17	19	15	-1	12	24	11	13	4	2	23	3	25	14	6	9	7	21	8	16	18
8	22	10	25	16	11	23	18	9	21	5	3	13	12	1	14	24	2	17	7	15	20	19	6	4
12	24	23	15	18	5	14	8	-1	13	10	7	-1	11	25	20	1	3	4	19	22	16	9	2	21
20	7	-1	9	1	15	17	22	24	19	4	14	2	23	18	11	6	8	16	12	25	3	5	13	10
2	6	5	19	14	4	1	-1	16	12	22	21	20	24	9	23	15	10	13	25	8	18	11	-1	17
3	4	11	-1	13	7	20	2	10	25	15	8	19	-1	6	22	5	18	9	21	23	1	24	14	12
14	17	22	18	23	3	5	15	20	11	12	25	16	4	2	6	7	24	10	1	19	13	21	8	9
5	13	6	10	20	1	24	25	23	2	21	22	9	3	19	12	8	11	15	16	17	14	18	4	7
1	11	24	7	15	22	12	9	19	18	14	6	10	8	17	4	-1	13	23	3	16	2	25	20	5
-1	19	9	4	3	16	-1	7	21	17	24	23	5	13	15	18	2	20	14	22	1	11	10	12	6
16	2	8	21	-1	-1	4	10	14	6	1	11	-1	20	7	9	17	25	19	5	3	24	15	22	23
23	16	-1	5	22	14	3	-1	18	7	20	4	6	25	12	2	10	15	21	11	24	8	13	9	1
21	18	7	24	8	25	10	12	2	5	23	16	22	15	11	13	14	9	-1	6	20	17	4	3	19
9	3	4	12	10	21	19	13	15	23	8	2	1	17	24	7	22	-1	18	20	5	6	14	25	11
17	1	25	13	2	20	16	6	11	8	18	9	-1	5	14	24	19	12	3	4	10	22	-1	-1	15
11	15	14	20	6	24	22	1	4	9	3	19	7	10	13	25	23	5	8	17	18	-1	2	21	16
