16
16	-1	6	2	3	-1	-1	-1	-1	13	-1	-1	1	-1	-1	-1
12	-1	-1	10	11	13	4	-1	-1	-1	-1	1	7	-1	-1	6
9	1	-1	4	7	-1	-1	2	6	-1	5	-1	3	16	8	-1
7	-1	11	3	6	-1	5	1	14	-1	9	-1	2	-1	12	4
3	-1	10	8	2	7	-1	5	15	14	-1	-1	6	1	4	16
15	13	7	-1	14	6	-1	12	2	-1	-1	4	5	-1	9	8
-1	2	-1	11	-1	9	-1	-1	-1	-1	-1	5	13	12	-1	-1
4	12	5	-1	-1	-1	3	10	7	-1	-1	-1	-1	2	-1	-1
14	15	16	-1	-1	-1	10	-1	1	4	-1	-1	8	-1	6	-1
10	11	-1	9	-1	4	2	3	-1	-1	7	-1	16	15	14	-1
-1	3	4	1	-1	-1	6	-1	13	16	-1	14	-1	-1	-1	-1
6	7	8	5	-1	16	14	-1	-1	12	11	10	4	-1	-1	-1
-1	16	9	-1	10	-1	-1	-1	4	-1	-1	8	11	5	3	12
-1	-1	3	-1	4	11	-1	-1	16	7	2	9	-1	6	-1	15
11	4	2	14	-1	-1	1	-1	-1	15	13	-1	9	-1	16	-1
8	-1	-1	7	16	-1	15	9	11	5	-1	-1	10	4	13	-1
