16
1	3	4	-1	14	-1	-1	15	11	10	9	-1	5	6	-1	7
5	-1	-1	-1	10	9	-1	-1	3	2	1	4	-1	14	-1	15
-1	-1	-1	10	-1	5	8	7	15	14	-1	16	-1	-1	-1	3
13	-1	-1	14	2	-1	4	-1	-1	6	5	8	9	-1	12	-1
-1	-1	14	11	3	8	10	-1	5	13	-1	-1	-1	-1	6	1
7	16	9	13	4	6	-1	-1	10	-1	8	-1	14	11	15	2
8	10	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	13	-1
2	1	-1	-1	-1	-1	7	-1	12	-1	-1	6	-1	-1	-1	-1
-1	-1	-1	-1	11	14	2	-1	6	1	12	-1	7	16	9	-1
16	-1	7	9	5	12	-1	10	13	8	-1	11	15	1	-1	6
-1	-1	-1	-1	8	-1	-1	6	9	15	16	3	2	13	10	4
4	-1	1	8	13	15	9	16	14	-1	10	2	-1	3	-1	5
12	-1	13	7	16	2	6	-1	8	-1	-1	10	11	15	1	14
-1	-1	-1	1	12	10	15	14	-1	4	-1	-1	6	-1	7	9
-1	5	11	15	-1	-1	13	-1	-1	12	-1	-1	10	-1	-1	16
-1	-1	-1	16	-1	3	11	8	1	-1	6	-1	4	-1	-1	-1
