16
-1	16	11	13	8	-1	1	3	6	-1	9	7	12	-1	14	15
12	2	-1	14	5	-1	-1	6	10	8	16	3	9	4	1	13
9	8	3	-1	-1	13	7	12	11	15	-1	1	-1	2	5	6
5	1	-1	15	9	10	16	-1	4	12	13	2	7	3	8	11
1	6	12	5	-1	15	-1	-1	7	16	-1	9	11	-1	4	2
7	14	-1	2	6	1	8	4	-1	3	5	-1	13	15	-1	9
-1	13	-1	11	2	7	9	-1	15	1	6	14	5	-1	10	3
-1	9	16	-1	14	5	12	11	2	-1	4	-1	8	-1	6	1
6	7	5	-1	15	16	14	-1	-1	-1	11	12	2	1	-1	-1
2	3	1	4	-1	8	6	5	13	14	15	16	10	9	11	12
14	-1	13	16	11	12	10	9	1	2	-1	-1	6	5	7	8
10	11	9	12	3	4	-1	1	5	-1	7	8	14	-1	15	16
3	10	8	1	16	9	13	-1	14	11	-1	15	4	6	12	5
-1	12	14	6	-1	3	4	2	8	-1	10	-1	15	16	-1	7
16	4	15	9	-1	6	-1	8	3	7	12	13	1	11	2	14
13	5	2	-1	12	14	11	15	16	-1	1	6	3	-1	9	-1
