16
-1	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	6
-1	14	-1	-1	7	-1	1	8	-1	-1	-1	9	-1	2	-1	-1
-1	-1	8	-1	-1	-1	9	13	-1	-1	-1	-1	-1	12	-1	-1
-1	-1	-1	10	14	4	-1	-1	12	-1	-1	-1	-1	-1	-1	-1
10	-1	-1	-1	-1	-1	-1	7	-1	5	15	-1	-1	-1	-1	-1
-1	-1	-1	-1	2	5	6	16	3	9	-1	-1	-1	-1	1	-1
-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1	6	-1	9
-1	-1	15	6	-1	-1	-1	-1	7	-1	14	2	-1	10	-1	-1
-1	12	-1	15	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	1
3	1	-1	2	16	-1	-1	15	-1	-1	6	-1	9	8	-1	-1
-1	10	5	-1	-1	2	-1	1	-1	-1	-1	4	7	-1	13	-1
-1	16	13	7	-1	12	5	-1	8	3	-1	-1	-1	-1	-1	-1
-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	-1
12	-1	-1	9	-1	7	8	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	15	-1	13	-1	-1	4	-1	-1	6	-1	-1	10	9	-1	-1
4	-1	-1	-1	13	15	16	-1	-1	-1	12	11	6	-1	-1	-1
