16
13	-1	7	-1	5	10	8	-1	-1	-1	11	-1	-1	1	2	3
-1	-1	-1	-1	-1	12	3	-1	4	15	-1	9	-1	-1	8	-1
12	-1	5	4	-1	-1	-1	11	-1	8	3	1	-1	-1	-1	-1
9	-1	10	3	6	1	-1	-1	5	-1	-1	7	-1	-1	-1	14
7	5	-1	6	-1	-1	1	-1	-1	13	14	-1	10	-1	9	-1
-1	9	-1	10	16	15	13	-1	3	-1	-1	-1	6	-1	5	-1
3	1	4	2	12	11	9	10	7	5	-1	8	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	7	1	-1	10	-1	2	13	9	-1	15	3	-1	14	-1	5
4	14	2	11	9	-1	7	-1	6	-1	-1	5	3	-1	10	15
10	12	3	5	14	6	15	-1	13	4	-1	-1	9	2	16	-1
16	-1	9	-1	11	5	-1	3	-1	10	7	2	-1	6	-1	1
8	-1	11	7	-1	13	-1	12	-1	-1	-1	15	-1	-1	14	10
5	2	6	16	-1	-1	11	-1	8	-1	-1	-1	7	-1	12	-1
1	4	-1	9	-1	-1	10	8	2	-1	-1	14	15	-1	6	11
14	10	15	-1	7	-1	6	5	16	-1	-1	13	1	-1	3	-1
