16
-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	7
13	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	12	8	-1	-1	1
-1	-1	1	-1	-1	-1	-1	-1	-1	16	-1	13	-1	-1	-1	-1
-1	6	-1	-1	-1	7	-1	-1	14	-1	-1	2	-1	-1	16	-1
-1	-1	2	-1	-1	-1	-1	6	3	12	-1	10	-1	13	-1	11
12	-1	-1	-1	-1	13	-1	4	-1	-1	-1	-1	-1	-1	-1	-1
3	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	12	-1	1	-1
-1	1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10
10	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	16
2	4	3	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	1	-1	2	-1
14	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	6	8
