25
18	-1	-1	23	-1	3	25	-1	5	13	20	21	9	7	1	-1	-1	-1	11	16	19	24	15	-1	-1
-1	15	-1	-1	19	-1	-1	-1	24	14	-1	11	-1	4	-1	-1	5	18	-1	9	25	10	7	-1	-1
-1	-1	21	24	-1	18	8	-1	11	7	2	5	-1	6	-1	-1	-1	10	23	-1	12	-1	4	-1	1
-1	-1	-1	12	13	-1	15	4	-1	6	-1	-1	25	-1	16	-1	24	-1	-1	17	-1	-1	11	-1	-1
-1	-1	-1	11	-1	16	-1	-1	9	-1	12	23	-1	24	18	-1	1	3	20	4	-1	6	5	-1	14
-1	-1	-1	-1	4	21	7	-1	-1	16	-1	1	22	20	-1	-1	25	14	-1	6	-1	-1	19	5	-1
16	6	-1	-1	-1	15	13	22	12	-1	-1	2	-1	-1	-1	-1	20	21	-1	-1	-1	3	9	23	25
20	-1	5	21	-1	-1	14	-1	6	17	4	-1	23	-1	-1	-1	-1	-1	19	-1	-1	13	10	-1	-1
-1	9	-1	22	-1	19	-1	-1	23	-1	18	-1	-1	21	-1	-1	-1	1	-1	-1	20	-1	-1	-1	-1
-1	17	15	19	-1	4	11	-1	20	-1	6	-1	3	12	9	2	13	-1	-1	7	14	22	-1	21	18
-1	-1	-1	8	-1	2	16	-1	25	20	-1	24	7	11	15	-1	-1	-1	4	23	18	-1	22	9	12
19	-1	22	-1	9	-1	-1	-1	-1	4	5	-1	10	-1	-1	-1	8	-1	12	-1	-1	23	1	25	24
2	12	-1	4	16	13	-1	-1	21	-1	-1	22	-1	-1	23	-1	7	-1	-1	-1	-1	-1	3	-1	5
7	-1	-1	-1	-1	-1	3	-1	15	22	16	-1	21	-1	12	-1	17	25	-1	-1	6	14	-1	10	-1
15	24	23	13	5	-1	1	6	-1	-1	-1	-1	4	-1	3	22	-1	20	18	14	17	21	16	7	8
-1	8	-1	-1	1	6	5	11	-1	-1	9	4	12	3	10	20	22	16	-1	-1	23	15	-1	-1	19
13	3	-1	10	7	12	-1	-1	-1	-1	11	-1	-1	-1	6	17	23	5	-1	8	9	4	24	-1	22
14	18	9	5	21	22	10	15	-1	23	-1	25	13	-1	-1	-1	19	-1	-1	3	-1	11	-1	6	16
11	-1	-1	-1	22	-1	-1	-1	4	-1	-1	-1	24	-1	-1	-1	-1	-1	13	1	-1	-1	-1	-1	10
-1	20	4	-1	-1	8	-1	1	-1	-1	23	19	-1	-1	22	11	10	-1	2	21	7	-1	-1	-1	3
21	-1	17	6	-1	7	-1	20	16	11	-1	-1	8	25	-1	-1	9	4	10	-1	15	-1	-1	24	13
-1	13	-1	-1	-1	25	9	2	-1	18	24	-1	-1	-1	7	-1	3	19	8	-1	16	-1	12	4	21
-1	25	1	18	-1	23	-1	8	-1	-1	13	20	16	-1	-1	24	-1	17	21	5	3	7	2	14	9
5	-1	-1	-1	-1	10	-1	-1	-1	24	-1	-1	-1	-1	-1	-1	11	7	1	25	22	-1	-1	19	-1
8	19	-1	7	3	5	4	14	-1	15	22	-1	1	9	-1	-1	-1	-1	-1	2	-1	-1	23	-1	11
