16
2	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	7	3	-1	-1
-1	16	-1	-1	-1	-1	1	-1	-1	14	-1	-1	-1	-1	-1	10
-1	-1	-1	-1	-1	-1	12	14	7	-1	5	-1	-1	-1	-1	-1
-1	-1	5	-1	-1	7	-1	-1	-1	-1	-1	-1	11	-1	15	2
11	-1	-1	10	-1	5	-1	8	-1	-1	-1	2	-1	13	16	-1
7	5	8	-1	-1	-1	11	-1	16	-1	-1	14	-1	-1	4	-1
-1	-1	4	-1	14	-1	-1	16	8	5	7	-1	10	9	-1	11
15	-1	16	-1	-1	1	3	4	12	-1	-1	-1	6	-1	-1	7
-1	-1	-1	5	-1	16	2	-1	-1	-1	13	8	1	-1	-1	6
-1	-1	-1	-1	3	10	-1	-1	-1	-1	-1	-1	16	7	9	-1
16	15	-1	13	8	-1	-1	1	2	10	-1	7	-1	12	-1	-1
6	-1	-1	-1	-1	11	14	-1	-1	-1	-1	-1	13	2	-1	4
8	3	11	-1	16	-1	-1	-1	-1	6	-1	5	-1	4	2	-1
14	-1	15	-1	1	-1	8	-1	-1	-1	16	4	-1	6	-1	-1
1	-1	13	-1	-1	-1	-1	11	-1	7	-1	-1	8	-1	-1	-1
-1	-1	-1	16	-1	12	4	-1	-1	3	-1	9	-1	11	-1	14
