16
11	16	4	13	-1	15	10	12	3	2	8	1	5	9	-1	6
-1	1	5	-1	8	11	-1	7	14	10	-1	16	12	13	2	4
3	8	9	-1	5	6	2	16	12	13	4	7	15	14	1	11
7	2	12	14	1	13	4	9	6	11	5	15	8	-1	-1	10
15	4	16	-1	2	14	-1	1	8	6	10	5	7	12	13	3
8	-1	3	1	12	5	6	-1	-1	9	16	13	11	2	15	14
2	5	13	7	9	10	8	-1	15	14	12	11	4	1	6	16
14	12	-1	6	13	-1	16	15	2	3	-1	4	-1	10	5	8
-1	3	2	4	11	12	9	10	5	8	7	6	14	15	16	13
-1	15	14	16	7	8	5	6	9	12	11	10	2	3	4	1
9	11	10	-1	15	16	13	14	1	4	-1	2	6	-1	8	5
5	7	6	8	-1	-1	1	2	-1	16	15	14	10	11	12	9
12	6	-1	-1	4	2	14	-1	10	15	13	-1	16	8	9	7
16	9	-1	3	6	1	7	8	11	5	14	-1	-1	-1	10	2
10	14	7	-1	16	9	15	13	4	1	6	-1	3	5	11	12
4	-1	-1	11	10	3	12	5	16	7	2	9	-1	-1	14	15
